"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62760,-3.14573,1.5345,4.15288,2.52712,5.44661,4.84411,4.2124,4.09139,-29.43304,-16.38619,-45.81922
62790,-3.01733,0.0763133,7.22866,5.03337,1.22877,1.20872,3.70382,7.3842,-27.43094,-11.86412,-39.29506
62820,-3.79842,-0.554735,7.6106,5.85425,1.94008,8.22097,6.93682,1.85294,-29.1151,-17.096,-46.2111
62850,-3.83737,0.0720889,8.79585,6.23336,1.4844,1.26789,1.71493,2.69131,-26.15661,-11.2057,-37.36231
62880,-4.64087,-0.581387,8.55596,5.7687,1.54601,1.53711,1.63972,8.19498,-27.33604,-11.06019,-38.39623
62910,-6.26633,-2.38736,8.50004,5.82976,1.55783,1.40631,5.74234,7.77644,-28.36326,-11.77968,-40.14293
62940,-5.70846,-2.80034,7.40214,5.3626,1.19995,3.37374,3.38711,9.04554,-28.42386,-13.70457,-42.12843
62970,-6.08252,-5.52584,7.91461,5.00663,3.64692,1.58146,3.47203,3.04467,-27.67822,-13.91743,-41.59566
63000,-8.05657,-5.51805,7.32766,4.55637,2.29456,2.59313,6.49298,1.46941,-27.5053,-9.80214,-37.30744
63030,-8.65004,-5.52683,8.09505,4.30978,1.4215,3.77123,4.25676,1.38825,-26.99189,-8.498039,-35.48993
63060,-8.23437,-5.37136,8.01558,4.30978,1.6623,4.4675,3.0294,1.96978,-27.31547,-10.84637,-38.16184
63090,-8.70462,-5.37334,8.26168,4.70259,1.15322,8.61812,4.8339,1.10003,-27.55885,-3.983861,-31.54271
63120,-7.78647,-5.37334,7.42629,4.28553,3.05198,4.76658,6.49738,1.2942,-28.26003,-9.918677,-38.17871
63150,-8.18962,-5.5722,6.46102,3.92899,1.61325,2.68488,8.67302,3.82719,-28.29219,-12.40445,-40.69664
63180,-6.52919,-5.2594,5.47862,3.45202,2.51875,1.41987,3.46578,1.1789,-25.87008,-8.896539,-34.76662
63210,-5.69408,-1.43073,5.21585,1.49553,2.27931,8.66715,4.42704,6.99694,-29.55,-14.35227,-43.90227
63240,-6.93012,-5.379,3.32156,1.67328,1.16783,2.16483,9.05189,1.13847,-26.13529,-6.103331,-32.23862
63270,-7.36826,-5.66383,4.261,1.96174,1.74284,4.06562,7.31978,1.20673,-27.10436,-9.803356,-36.90772
63300,-8.06162,-4.67258,4.49676,1.36938,1.12985,3.48099,9.27275,3.33426,-27.76751,-8.648287,-36.4158
63330,-8.01395,-5.53801,4.27498,1.19245,1.27605,1.65702,3.19652,1.34747,-25.13386,-7.580629,-32.71449
63360,-6.1961,-5.069,3.02748,1.80545,2.72503,3.55512,7.7287,1.56735,-27.63244,-11.89735,-39.52979
63390,-9.01393,-5.25944,3.11556,-0.526027,6.86315,2.3308,1.64088,1.47827,-26.41192,-11.40468,-37.8166
63420,-9.55015,-5.32621,1.93458,-0.191827,9.60819,1.50332,3.686,1.12059,-26.78338,-10.5193,-37.30269
63450,-6.23062,-5.34031,3.69737,1.94399,7.7282,4.61137,7.59396,1.15875,-28.67276,-10.56015,-39.23291
63480,-5.85531,-4.91716,4.90742,3.28742,3.77642,4.62278,4.40608,9.79416,-29.7562,-15.64392,-45.40012
63510,-0.352732,1.69283,5.26521,1.18012,5.69042,2.01707,1.46802,2.68804,-27.25385,-13.10036,-40.35421
63540,0.262141,1.79187,7.29098,4.91581,2.55211,1.33515,7.56811,4.17814,-28.64087,-15.23372,-43.87459
63570,-5.57312,-0.334241,6.29913,3.49865,4.70582,6.79242,6.6552,7.98612,-30.86774,-15.76294,-46.63068
63600,-3.37852,2.378,6.6066,1.79316,2.63711,9.65337,4.98113,4.13459,-29.80266,-15.14023,-44.94289
63630,-8.25427,-3.53798,2.12387,-0.0122748,7.96469,1.29039,5.43921,5.62274,-28.48099,-13.97344,-42.45444
63660,-8.99072,-4.99529,1.39925,-2.50228,1.16703,7.01771,2.31942,1.94897,-26.16904,-7.589566,-33.75861
63690,-8.74048,-5.17522,3.27825,0.395913,2.91218,5.49235,9.4682,1.57339,-28.28388,-11.71215,-39.99602
63720,-8.22538,-2.92492,7.8566,3.09274,3.80375,7.97713,4.277,2.76316,-29.34198,-15.81133,-45.15331
63750,-10.1278,-5.68065,7.18229,2.96593,4.21118,4.53193,6.51171,7.0886,-30.13627,-15.14775,-45.28402
63780,-6.66706,-4.43844,5.7754,3.67236,1.76038,2.99664,4.44998,1.84983,-27.01714,-11.49223,-38.50938
63810,-6.9278,-4.95615,4.86099,2.3259,2.23341,4.09997,3.5542,1.37034,-26.85,-10.92122,-37.77123
63840,-6.89772,-5.58973,3.3231,1.18785,2.36506,2.0199,6.16978,2.4253,-27.11194,-11.65818,-38.77012
63870,-6.75786,-5.82436,2.03238,0.246791,3.65421,1.57652,3.63665,2.63583,-26.70431,-14.18226,-40.88657
63900,-7.69806,-3.67793,1.4702,-1.82861,1.2236,7.46396,1.87747,6.07631,-27.24384,-10.6306,-37.87445
63930,-4.33149,-1.32963,1.3965,-1.91293,7.21979,5.42078,1.15592,5.94762,-28.28545,-13.0396,-41.32505
63960,-8.56027,-4.51464,-1.63439,-4.95161,5.54425,5.47847,1.57379,2.75999,-27.22738,-12.49324,-39.72062
63990,-6.57555,-4.61748,-4.70796,-6.38664,1.88651,3.5826,2.94735,1.1145,-25.33345,-8.872252,-34.20571
64020,-6.23999,-4.30763,-4.56744,-6.76636,1.21664,9.5802,1.47168,1.17616,-25.24621,-5.031657,-30.27787
64050,-6.37541,-4.55299,-4.61417,-6.81189,2.72254,7.67654,1.49856,1.27686,-25.92435,-9.201906,-35.12626
64080,-7.34769,-4.18298,-4.64435,-8.15538,1.21487,1.97872,6.69349,1.1755,-25.1877,-4.757309,-29.945
64110,-7.34769,-5.0966,-4.67825,-7.97915,1.2181,4.79968,2.01443,1.69113,-25.2216,-8.366438,-33.58804
64140,-5.45339,-3.0879,-5.33807,-7.53573,1.53166,5.39874,2.00823,1.22154,-25.27753,-7.29043,-32.56796
64170,-5.37416,-2.91408,-4.9493,-7.8409,1.18078,6.28564,6.13237,1.23335,-26.30839,-5.689947,-31.99834
64200,-5.03516,-2.19293,-4.3063,-7.95645,3.40696,1.79615,3.53347,1.17311,-25.554,-8.664241,-34.21825
64230,-5.21528,-2.95936,-5.50331,-6.84941,3.83431,2.56218,5.47584,3.02338,-27.36248,-13.82191,-41.18439
64260,-1.79932,-0.575916,-5.08202,-6.16771,1.47137,9.31827,6.95101,1.33472,-27.30393,-10.09722,-37.40115
64290,-1.77618,-1.11825,-5.02178,-6.04777,1.21129,4.00946,7.02542,1.10508,-26.06562,-5.860362,-31.92598
64320,-1.79718,-1.11825,-4.72632,-5.54766,1.20429,5.3731,6.90165,1.44655,-26.61197,-10.7517,-37.36367
64350,-3.89455,-1.13522,-4.95512,-6.76689,1.21335,5.34082,1.80515,4.28808,-26.28349,-10.87703,-37.16052
64380,-4.0496,0.0626282,-3.09841,-5.39137,2.00392,2.88338,3.72032,5.7493,-27.28831,-13.49463,-40.78294
64410,-0.119923,2.00704,-2.50466,-7.0068,3.30285,2.89401,2.28023,1.18946,-25.99581,-11.55014,-37.54595
64440,-0.0434163,2.12154,-3.90737,-7.5649,2.59374,1.19423,5.23301,1.18018,-25.66597,-7.815605,-33.48157
64470,-0.0662932,2.08491,-4.18441,-7.4715,1.85924,1.20384,1.134,2.13527,-24.39466,-8.332853,-32.72751
64500,-1.04055,2.01695,-5.5581,-7.46373,6.66156,4.34114,1.73031,1.86498,-27.16824,-13.18174,-40.34998
64530,-1.04055,1.29136,-4.6924,-7.65653,6.16701,4.35089,1.52094,1.15358,-26.44971,-8.037158,-34.48687
64560,-1.19504,1.24917,-4.94664,-7.13174,1.16165,3.70047,6.17867,1.47586,-26.25128,-8.358665,-34.60994
64590,-0.368189,1.45497,-4.72641,-7.13174,2.63104,3.46382,7.72923,2.52228,-27.81704,-12.04061,-39.85765
64620,-2.90913,-0.0633394,-4.83755,-6.04994,2.24277,9.83562,7.9024,8.76131,-29.78105,-14.82562,-44.60667
64650,-7.35744,-3.75417,-4.67232,-10.5237,2.07415,2.57374,7.59667,6.67924,-27.90192,-14.51944,-42.42136
64680,-10.1597,-5.73447,-3.15321,-7.11,6.39316,9.55472,1.23713,2.78976,-27.64327,-12.1934,-39.83666
64710,-8.25852,-5.25654,-2.13393,-6.02101,2.13881,4.10552,2.15308,1.10613,-25.34029,-6.955595,-32.29589
64740,-8.57383,-5.25654,-2.53279,-6.18168,1.12069,5.85626,1.13877,1.11019,-24.40471,-2.767596,-27.17231
64770,-8.53578,-5.25654,-2.71924,-6.19253,1.11488,4.40353,1.78005,1.12911,-24.57145,-3.054644,-27.6261
64800,-9.51705,-5.15765,-3.67273,-7.19488,3.21436,2.96232,1.99407,1.11186,-25.32068,-9.451392,-34.77207
64830,-8.96821,-5.15765,-3.28987,-7.15214,1.44704,7.43025,6.09585,1.12192,-26.56875,-6.691629,-33.26037
64860,-7.2357,-5.15765,-4.35662,-7.20296,1.89757,1.36908,6.0439,1.53069,-25.41016,-8.710073,-34.12024
64890,-7.2357,-4.7331,-4.60054,-7.27932,1.30957,2.06853,1.42164,1.2033,-23.7661,-4.112859,-27.87896
64920,-6.73473,-4.39254,-4.3076,-7.29264,1.40519,1.34936,1.2055,1.10925,-23.17426,-2.331039,-25.5053
64950,-6.73473,-4.29108,-4.32261,-7.17334,1.87028,1.17736,1.94574,1.45271,-24.07369,-5.992012,-30.0657
64980,-5.37909,-2.75214,-3.92127,-6.74548,5.51826,1.22413,1.10052,2.69949,-25.30068,-9.0028,-34.30348
65010,-6.60888,-3.79317,-5.33213,-10.3584,7.87068,1.88385,2.08205,3.93953,-27.08593,-15.48946,-42.57539
65040,-6.26453,-1.84232,-2.60166,-5.76123,1.24257,2.7003,1.14294,3.61047,-24.99508,-9.914983,-34.91007
65070,-1.49708,1.1608,-5.15776,-7.0369,2.61578,8.5915,7.7131,1.86283,-28.33882,-13.12825,-41.46707
65100,-4.81586,-0.837862,-5.96016,-8.38617,4.14171,3.06187,2.34683,1.94096,-26.41735,-13.89871,-40.31606
65130,-2.6464,0.137105,-4.87948,-7.60412,1.39012,1.21063,1.47664,6.52522,-25.25288,-9.432742,-34.68562
65160,-5.23228,-2.54061,-4.61814,-7.31677,2.4837,1.14313,1.42523,4.07203,-25.09878,-9.747138,-34.84592
65190,-2.33781,1.90091,-4.36331,-7.52128,1.30596,2.68382,2.50071,5.3859,-26.4457,-10.80513,-37.25084
65220,-2.44712,-1.47179,-4.87147,-6.41863,1.23528,7.35631,4.45323,1.39408,-26.42963,-8.293329,-34.72296
65250,-0.926821,0.822331,-4.86368,-6.99368,1.57468,6.7271,1.26154,2.42976,-26.0503,-9.744042,-35.79434
65280,-2.75185,1.32832,-3.66782,-6.80973,1.42819,7.70701,1.21001,4.25027,-26.59065,-10.41128,-37.00194
65310,-0.464145,3.02245,-4.16217,-6.8814,1.2839,3.84956,1.72662,2.87221,-25.94999,-10.54498,-36.49497
65340,-1.21772,1.15935,-5.16498,-7.39022,1.21834,2.11562,1.32549,1.30708,-24.07021,-6.222807,-30.29302
65370,-1.25394,1.57068,-5.00502,-8.26912,1.1122,2.89972,3.43823,1.14774,-25.14993,-3.745774,-28.89571
65400,-0.897751,2.35219,-5.10899,-8.90272,1.1122,4.37625,8.49945,1.58712,-26.86522,-6.489915,-33.35513
