"median","LCL","UCL","time","compartment.name","study"
4.325125,0.70004295,4.8925505,22,"Blood","BtoA"
4.31264,0.69579195,4.887911,23,"Blood","BtoA"
4.2975,0.69108785,4.88328,24,"Blood","BtoA"
4.28324,0.6867633,4.8786205,25,"Blood","BtoA"
4.26949,0.68016855,4.8741,26,"Blood","BtoA"
4.256105,0.6773325,4.8695425,27,"Blood","BtoA"
4.243955,0.67104145,4.8650905,28,"Blood","BtoA"
4.232055,0.66808065,4.860591,29,"Blood","BtoA"
4.21902,0.66374245,4.8561105,30,"Blood","BtoA"
4.20733,0.66078165,4.851641,31,"Blood","BtoA"
4.19534,0.6576693,4.84737,32,"Blood","BtoA"
4.183195,0.6560165,4.843001,33,"Blood","BtoA"
4.17289,0.65265715,4.8386705,34,"Blood","BtoA"
4.15989,0.64956605,4.8343215,35,"Blood","BtoA"
4.148105,0.64638225,4.829992,36,"Blood","BtoA"
4.136495,0.6442665,4.8257035,37,"Blood","BtoA"
4.12568,0.64182635,4.82143,38,"Blood","BtoA"
4.11435,0.63648585,4.8171945,39,"Blood","BtoA"
4.102895,0.6338433,4.81307,40,"Blood","BtoA"
4.09223,0.63159535,4.808812,41,"Blood","BtoA"
4.081645,0.62907805,4.8045185,42,"Blood","BtoA"
4.070365,0.6259407,4.800521,43,"Blood","BtoA"
4.06006,0.6223889,4.7963105,44,"Blood","BtoA"
4.04933,0.61852995,4.7924505,45,"Blood","BtoA"
4.038015,0.6159406,4.788422,46,"Blood","BtoA"
4.02849,0.61449105,4.78452,47,"Blood","BtoA"
4.018205,0.6139484,4.7806425,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
569.851,4.6946,14159.14,1,"Cell","BtoA"
878.394,8.700716,14289.455,2,"Cell","BtoA"
1075.075,12.596125,14371.31,3,"Cell","BtoA"
1205.615,16.345275,14412.14,4,"Cell","BtoA"
1302.455,20.038355,14440.9,5,"Cell","BtoA"
1372.725,23.578425,14456.35,6,"Cell","BtoA"
1429.1,27.270625,14480.07,7,"Cell","BtoA"
1486.305,30.75775,14489.625,8,"Cell","BtoA"
1538.5,34.364675,14492.645,9,"Cell","BtoA"
1586.895,37.88556,14500.81,10,"Cell","BtoA"
1624.4,41.308005,14513.33,11,"Cell","BtoA"
1667.06,44.72632,14545.72,12,"Cell","BtoA"
1699.215,48.20539,14558.23,13,"Cell","BtoA"
1734.39,51.695335,14564.905,14,"Cell","BtoA"
1764.165,54.849335,14580.435,15,"Cell","BtoA"
1794.91,58.231555,14586.42,16,"Cell","BtoA"
1821.22,61.589585,14589.305,17,"Cell","BtoA"
1845.955,64.99333,14599.205,18,"Cell","BtoA"
1875.705,68.170095,14605.26,19,"Cell","BtoA"
1900.11,71.23776,14614.36,20,"Cell","BtoA"
1924.76,74.60095,14614.05,21,"Cell","BtoA"
1952.615,77.799815,14620.42,22,"Cell","BtoA"
1982.99,81.203655,14622.815,23,"Cell","BtoA"
2008.24,84.425705,14630.425,24,"Cell","BtoA"
2037.03,87.558085,14636.095,25,"Cell","BtoA"
2060.795,90.811155,14638.73,26,"Cell","BtoA"
2086.27,94.01186,14646.09,27,"Cell","BtoA"
2118.575,97.16041,14648.56,28,"Cell","BtoA"
2144.9,100.30415,14663.4,29,"Cell","BtoA"
2175.1,103.34365,14673.12,30,"Cell","BtoA"
2200.63,106.48605,14668.905,31,"Cell","BtoA"
2230.11,109.73825,14672.01,32,"Cell","BtoA"
2254.42,112.8171,14677.545,33,"Cell","BtoA"
2282.095,115.59365,14677.22,34,"Cell","BtoA"
2302.13,118.68495,14681.29,35,"Cell","BtoA"
2322.67,121.37565,14680.315,36,"Cell","BtoA"
2345.175,124.34425,14687.42,37,"Cell","BtoA"
2367.955,127.4126,14694.045,38,"Cell","BtoA"
2395.645,130.4274,14705.925,39,"Cell","BtoA"
2422.345,133.3679,14711.665,40,"Cell","BtoA"
2446.825,136.3198,14720.205,41,"Cell","BtoA"
2462.605,139.2968,14726.565,42,"Cell","BtoA"
2487.225,142.21515,14727.58,43,"Cell","BtoA"
2503.945,145.26165,14739.33,44,"Cell","BtoA"
2525.84,148.14965,14744.65,45,"Cell","BtoA"
2545.75,150.8835,14748.205,46,"Cell","BtoA"
2566.25,153.7327,14749.91,47,"Cell","BtoA"
2584.5,156.5446,14749.825,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.00101526,0.0003556431,0.0021758645,1,"Lumen","BtoA"
0.00213424,0.00096690465,0.0046268795,2,"Lumen","BtoA"
0.00327477,0.001599336,0.007194194,3,"Lumen","BtoA"
0.004414435,0.0022025695,0.0098239675,4,"Lumen","BtoA"
0.005546375,0.0028216005,0.012546515,5,"Lumen","BtoA"
0.00666851,0.003427974,0.015253335,6,"Lumen","BtoA"
0.007778995,0.0040163875,0.01793828,7,"Lumen","BtoA"
0.008877515,0.0045995275,0.02061245,8,"Lumen","BtoA"
0.00995715,0.005176166,0.023254645,9,"Lumen","BtoA"
0.0110263,0.005751226,0.02591561,10,"Lumen","BtoA"
0.01208555,0.006319867,0.02860291,11,"Lumen","BtoA"
0.013123,0.006886338,0.031160265,12,"Lumen","BtoA"
0.01415405,0.007449211,0.03370269,13,"Lumen","BtoA"
0.01517105,0.0079969715,0.036215305,14,"Lumen","BtoA"
0.0161696,0.008534319,0.038717155,15,"Lumen","BtoA"
0.0171635,0.009077253,0.04123602,16,"Lumen","BtoA"
0.01814775,0.009609955,0.04368905,17,"Lumen","BtoA"
0.0191159,0.010130055,0.046174805,18,"Lumen","BtoA"
0.02008945,0.010649475,0.048653225,19,"Lumen","BtoA"
0.0210362,0.011170365,0.05101496,20,"Lumen","BtoA"
0.02198565,0.011661585,0.053450225,21,"Lumen","BtoA"
0.02292235,0.01215306,0.055875135,22,"Lumen","BtoA"
0.02384145,0.012660475,0.058283925,23,"Lumen","BtoA"
0.0247691,0.01313576,0.0606322,24,"Lumen","BtoA"
0.02568035,0.01362425,0.0628934,25,"Lumen","BtoA"
0.0265985,0.014094465,0.0651388,26,"Lumen","BtoA"
0.02749965,0.01456935,0.067551675,27,"Lumen","BtoA"
0.02840745,0.01501649,0.06982704,28,"Lumen","BtoA"
0.0292957,0.01546705,0.072051455,29,"Lumen","BtoA"
0.0301791,0.01586988,0.074295935,30,"Lumen","BtoA"
0.03104635,0.016299065,0.07657487,31,"Lumen","BtoA"
0.03191645,0.016690475,0.07876433,32,"Lumen","BtoA"
0.032778,0.017098155,0.080915515,33,"Lumen","BtoA"
0.03361925,0.017518745,0.0831281,34,"Lumen","BtoA"
0.03446125,0.01789811,0.08511197,35,"Lumen","BtoA"
0.03530465,0.01829719,0.0872742,36,"Lumen","BtoA"
0.03613975,0.01867589,0.089199005,37,"Lumen","BtoA"
0.0369566,0.01906436,0.091294595,38,"Lumen","BtoA"
0.03777465,0.01943617,0.09341462,39,"Lumen","BtoA"
0.03859835,0.01977511,0.095487445,40,"Lumen","BtoA"
0.03940835,0.020122705,0.0973752599999999,41,"Lumen","BtoA"
0.04022945,0.02044857,0.099368645,42,"Lumen","BtoA"
0.04103355,0.020719895,0.10137915,43,"Lumen","BtoA"
0.04184265,0.021024065,0.1034372,44,"Lumen","BtoA"
0.04263815,0.021287295,0.1053637,45,"Lumen","BtoA"
0.043437,0.021562445,0.1072468,46,"Lumen","BtoA"
0.0442244,0.02186085,0.10912165,47,"Lumen","BtoA"
0.04500745,0.02214076,0.11078535,48,"Lumen","BtoA"
