"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61470,-12.2511,-7.41156,4.42718,-2.87222,5.99079,6.61163,3.32909,1.57408,-28.18402,-1.599877,-29.78389
61500,-13.7818,-5.42824,9.25494,-2.7244,3.66083,8.95319,9.55411,2.06188,-29.90209,-1.447892,-31.34998
61530,-15.1332,-5.43097,8.16266,-3.14832,2.13568,6.88265,7.57306,1.36661,-28.39206,0.4567948,-27.93527
61560,-13.6894,-3.29396,9.05299,-4.11554,2.86369,8.06449,9.95365,1.44348,-29.21155,3.027228,-26.18432
61590,-14.937,-3.82383,7.32858,-5.57462,2.97979,2.41332,7.65758,1.47207,-27.63937,1.606346,-26.03302
61620,-14.7073,-3.0031,7.33642,-5.69711,3.50219,2.81346,4.86388,1.28406,-27.3714,1.527042,-25.84435
61650,-13.333,-3.53284,7.33642,-5.41666,3.00764,2.81,5.48503,1.42034,-27.35356,2.118989,-25.23458
61680,-13.9938,-3.48052,7.32111,-5.49841,5.23518,4.80166,4.26984,1.1607,-28.02375,3.714412,-24.30933
61710,-13.0033,-3.86891,7.08026,-5.70808,4.74491,4.7992,2.14256,1.43932,-27.36405,-0.3666901,-27.73074
61740,-13.9997,-3.9803,6.73059,-5.82817,6.0766,7.63503,4.71586,1.4071,-28.8516,2.360682,-26.49092
61770,-14.5142,-3.59195,6.17764,-6.44749,2.46879,8.60632,6.46691,1.43814,-28.38655,2.500498,-25.88605
61800,-12.802,-4.05222,6.17764,-6.42249,3.43427,3.90455,8.96173,1.25698,-28.02008,1.265769,-26.75431
61830,-14.0785,-3.559,6.46441,-6.51286,1.75373,2.73166,7.39322,1.76276,-27.23933,0.004729434,-27.2346
61860,-14.3833,-3.2037,7.45265,-5.72982,3.2603,2.56891,3.76129,1.32992,-26.97473,3.20655,-23.76818
61890,-13.7204,-2.97423,7.45265,-5.83752,3.3779,3.52785,8.41862,1.27942,-28.06432,3.865946,-24.19837
61920,-13.6525,-3.4513,7.14537,-5.93322,2.43404,4.01442,2.50037,1.26044,-26.58642,2.448806,-24.13762
61950,-14.272,-3.70708,7.97126,-4.90685,2.90659,9.8214,5.77493,1.21158,-28.58427,4.683037,-23.90123
61980,-13.6658,-3.7851,7.97126,-4.80306,2.75373,9.66177,3.78032,1.30867,-28.13468,3.411629,-24.72305
62010,-13.9956,-3.5322,8.73431,-4.16003,2.73802,3.76478,9.31193,1.17356,-28.10204,5.727193,-22.37484
62040,-13.8878,-3.27959,8.97406,-4.16003,2.63616,4.28952,8.10278,1.17356,-28.08498,5.65971,-22.42527
62070,-15.1791,-3.41237,9.08226,-3.69532,2.52456,7.27803,8.11531,1.28665,-28.75815,0.9085503,-27.8496
62100,-14.0949,-3.52819,9.13977,-3.63128,1.94691,8.75115,5.06378,1.17437,-28.06199,3.239872,-24.82212
62130,-13.941,-2.53115,9.39115,-3.94152,2.26024,3.39303,6.57066,1.47131,-27.79396,0.5987523,-27.19521
62160,-14.9525,-3.37498,9.39115,-3.64889,3.17172,2.4829,9.33504,1.16885,-27.98072,4.489953,-23.49077
62190,-13.5352,-3.12861,9.45512,-3.62947,6.59524,5.24763,4.63447,1.30646,-28.80891,2.848002,-25.96091
62220,-12.39,-2.83218,9.45512,-3.87636,9.77781,2.30054,2.93272,1.38066,-27.92628,-0.9701504,-28.89643
62250,-15.2282,-4.34735,8.05797,-4.15088,3.82022,7.87478,2.89157,1.50037,-28.22476,1.126109,-27.09865
62280,-13.8379,-4.3163,8.28068,-3.82755,3.37297,4.83661,4.04604,1.36588,-27.80789,2.283762,-25.52413
62310,-14.1987,-5.3451,8.22363,-3.37261,6.59241,2.1471,5.67353,1.6584,-28.20611,-0.1490431,-28.35515
62340,-13.6957,-6.00502,9.00934,-1.07501,5.54992,5.72921,1.2933,1.91998,-27.82364,2.132848,-25.69079
62370,-13.9427,-6.25232,13.1307,3.60539,7.54633,3.34156,1.97882,2.69316,-29.2145,0.007074595,-29.20743
62400,-14.5211,-6.18406,12.9278,1.92534,3.71165,7.13789,1.31722,1.57987,-28.20272,0.7569071,-27.44582
62430,-13.9579,-6.16928,11.533,2.10707,4.73853,4.79488,2.01431,2.39248,-28.66863,0.6357848,-28.03285
62460,-14.2527,-6.21321,10.9984,0.335528,2.29765,3.05814,2.4744,1.6778,-27.17975,2.483998,-24.69575
62490,-14.5583,-6.09,10.3633,0.582442,4.21874,4.18113,1.12871,1.8167,-27.34222,3.044343,-24.29787
62520,-14.1044,-6.40151,11.4023,1.74982,2.1275,3.20221,1.90878,2.74717,-27.51341,1.723629,-25.78978
62550,-15.2932,-5.85563,10.9829,0.0754853,2.36624,3.73208,6.50489,1.37636,-28.22488,-0.2099548,-28.43484
62580,-14.6301,-5.55688,11.2925,0.39218,3.06007,2.55756,5.45791,1.46959,-28.01579,1.839745,-26.17605
62610,-14.3632,-6.60781,11.6097,1.84941,3.26621,1.68195,2.10399,1.3768,-26.75381,1.509659,-25.24415
62640,-13.6462,-6.1112,11.9523,1.96284,2.78389,1.55279,1.11355,1.78577,-26.15744,2.779989,-23.37745
62670,-12.5457,-6.76974,12.3936,4.16369,4.38687,4.50717,2.97941,4.59281,-29.78203,-2.085891,-31.86792
62700,-13.6311,-6.95232,13.1532,4.3227,3.13328,9.05844,7.10047,2.24042,-30.47085,0.8914902,-29.57936
62730,-13.8809,-4.57283,15.3098,3.50068,8.45961,2.53449,6.14218,1.70343,-30.08166,-0.1587822,-30.24044
62760,-14.3559,-3.84736,15.2441,2.4701,2.39922,2.21408,7.56002,1.48804,-28.71155,2.43124,-26.28031
62790,-13.2353,-3.57293,15.1306,2.2887,2.6285,4.0548,3.32751,1.19877,-28.28783,3.382478,-24.90535
62820,-13.8367,-3.59895,15.1306,2.26125,7.95965,5.2233,4.04647,1.17331,-29.8507,3.86673,-25.98397
62850,-14.8084,-3.68399,15.2492,2.36663,2.19896,2.53013,4.5363,1.22398,-28.07535,3.285667,-24.78969
62880,-13.0984,-3.59267,15.1462,2.34691,3.15279,3.29938,6.50221,1.14068,-28.88346,4.223159,-24.6603
62910,-15.206,-3.49088,15.142,2.02933,6.7228,2.31095,9.42011,1.22409,-29.82117,1.881205,-27.93996
62940,-14.5436,-3.6525,15.3381,2.23093,3.30175,6.6456,6.23466,1.55788,-29.99745,2.064804,-27.93265
62970,-14.6873,-3.2611,15.2037,2.08913,2.54408,2.00699,8.952,1.24562,-28.66387,3.085193,-25.57868
63000,-13.7061,-3.22458,15.1299,2.08379,1.92534,5.61532,5.9018,1.23763,-28.92541,3.252343,-25.67306
63030,-13.9247,-4.27745,14.6785,2.19474,3.33966,6.69087,7.45281,1.47537,-29.98007,2.44185,-27.53822
63060,-14.0929,-5.41984,14.0698,2.59495,1.78609,7.33871,9.70586,2.85969,-30.29422,-1.640867,-31.93509
63090,-14.7548,-6.14148,12.9067,1.83547,2.17264,3.49449,1.39655,5.16473,-28.20072,-0.4085921,-28.60931
63120,-15.5383,-5.55344,13.5425,2.51246,6.8978,4.03531,2.80578,1.6364,-29.24455,0.4974636,-28.74708
63150,-14.2405,-6.50214,12.9874,2.74243,3.85905,3.67941,3.88131,2.01724,-28.95277,1.389227,-27.56355
63180,-14.477,-5.74454,14.9298,4.73781,3.54889,9.69913,1.37097,1.65491,-29.08349,0.4849695,-28.59852
63210,-13.4236,-4.95418,17.5551,5.64632,5.96548,8.16446,5.80649,2.84019,-31.90897,-1.614983,-33.52395
63240,-13.4607,-6.26779,15.3073,4.94658,6.37605,7.46492,2.92686,2.07226,-30.41442,0.4499583,-29.96447
63270,-13.6441,-7.34662,14.6599,5.41414,3.24046,2.27838,9.91616,2.21829,-29.78327,0.3775746,-29.40569
63300,-14.6783,-5.46861,17.748,6.21353,2.59919,6.07365,5.12235,2.23603,-30.56953,0.9828638,-29.58666
63330,-13.0899,-6.42114,16.9853,8.72336,2.31876,2.06398,7.18151,2.61426,-29.91222,0.6568203,-29.2554
63360,-13.919,-6.06769,18.2594,7.94682,2.71057,6.55611,2.24042,1.7631,-29.85489,2.815492,-27.03939
63390,-14.4147,-6.84825,17.0431,7.48129,3.82551,2.87758,3.16601,1.87147,-29.5292,1.676399,-27.8528
63420,-11.7967,-6.72144,14.6452,5.95869,6.34416,3.46478,2.47747,4.97579,-30.26293,-3.743004,-34.00594
63450,-13.28,-7.06099,12.5284,4.21613,1.9329,1.20255,9.20351,1.50063,-27.70783,3.347972,-24.35986
63480,-13.7535,-6.59243,10.0942,0.990576,2.80222,3.24244,7.65477,1.40687,-28.28018,1.102728,-27.17745
63510,-15.1187,-6.62265,10.1939,1.00388,9.94181,2.50722,1.75344,1.62925,-28.05346,-0.1172647,-28.17073
63540,-13.7559,-6.33252,6.44041,-1.55784,6.14998,1.10149,6.25256,4.27728,-28.3515,-0.06144918,-28.41295
63570,-14.1304,-6.40774,6.77606,-2.22794,7.09752,1.69587,5.49134,3.11167,-28.5068,-1.182091,-29.68889
63600,-11.2152,-4.7645,7.85749,-3.80915,6.13993,1.69058,2.42496,1.55668,-26.80803,-0.5254929,-27.33353
63630,-13.4364,-6.14197,0.944317,-8.96204,5.95493,4.15426,5.76123,1.75921,-28.1297,0.6180717,-27.51163
63660,-11.8434,-6.22648,0.975984,-8.93128,3.61413,1.25443,3.1088,1.57059,-25.63461,0.4559227,-25.17869
63690,-14.2654,-6.70408,-0.150292,-9.11739,3.36179,4.24769,4.47004,2.19507,-27.53134,0.2339544,-27.29738
63720,-11.8615,-6.70906,0.914764,-8.15781,6.73107,1.22184,1.72818,1.32225,-25.45678,0.548313,-24.90847
63750,-12.405,-7.19812,-0.753964,-7.62226,3.94031,5.03666,5.50714,5.27157,-28.80931,-3.275321,-32.08463
63780,-10.9765,-5.43271,-3.93522,-11.1562,2.1962,4.3185,3.57182,5.44878,-27.58402,-2.039156,-29.62317
63810,-9.91121,-4.31594,-3.13333,-11.9783,3.96312,3.77957,3.19686,2.57047,-27.21684,-1.185246,-28.40208
63840,-11.0257,-3.88054,-2.80853,-11.6404,2.708,1.20918,4.27675,3.72433,-26.3945,-0.7477888,-27.14229
