"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61470,-8.31504,-5.3078,-3.11033,-6.05728,3.18143,7.37552,3.32559,1.25441,-26.8519,3.489975,-23.36193
61500,-7.67325,-5.24733,-2.76172,-6.60386,1.66311,1.6479,3.35961,1.54607,-24.92738,5.425997,-19.50138
61530,-7.42155,-4.38748,-4.3912,-8.12732,1.32237,2.3993,5.07717,1.26582,-25.26338,7.325145,-17.93823
61560,-6.8226,-4.14473,-4.26689,-8.01979,1.98375,3.10283,1.64457,1.69659,-25.09705,6.521583,-18.57547
61590,-7.29749,-4.22153,-4.25011,-8.34475,1.46526,1.31641,1.22072,1.22912,-23.31875,8.96081,-14.35794
61620,-6.90801,-5.12662,-4.24505,-8.52605,1.64927,1.34868,2.3799,3.58346,-25.18528,0.1460765,-25.0392
61650,-8.58417,-4.5566,-3.56507,-8.66547,1.44678,3.66158,2.83567,1.469,-25.3732,4.47785,-20.89535
61680,-8.46863,-4.96011,-3.55767,-8.00936,1.66533,3.98252,1.35227,1.26232,-24.69093,7.808072,-16.88286
61710,-8.61665,-4.97889,-3.14907,-7.533,1.87976,4.87593,1.4516,1.37646,-25.1813,7.588349,-17.59295
61740,-6.90803,-4.18473,-4.04491,-6.88848,3.60795,1.41275,1.23283,1.76333,-24.65793,-1.012203,-25.67013
61770,-7.11677,-3.88632,-4.52365,-8.54305,2.52247,2.69189,2.01424,1.20041,-25.05835,5.639445,-19.41891
61800,-7.04837,-3.17914,-4.55416,-9.20979,2.78978,1.88713,2.63658,1.314,-25.19082,5.813957,-19.37687
61830,-6.70439,-3.41444,-5.03147,-9.05948,1.56082,1.54017,3.32921,1.67483,-24.86633,4.372763,-20.49356
61860,-6.11138,-2.61616,-4.32735,-8.67417,1.75047,1.93339,1.96144,1.42177,-24.54734,7.359595,-17.18775
61890,-5.38945,-2.32693,-4.68186,-8.45286,1.74766,1.50415,2.381,2.2354,-24.94784,5.574271,-19.37357
61920,-4.13222,-1.67622,-4.11952,-7.71243,1.65786,1.3752,1.89375,1.36341,-24.13059,5.597634,-18.53296
61950,-4.40724,-2.27831,-2.2816,-7.18233,8.93611,3.20011,4.98848,1.11308,-27.44683,4.385721,-23.06111
61980,-4.36038,-2.27712,-2.79938,-7.2658,2.90454,4.38671,5.4445,1.11841,-26.71473,4.158898,-22.55583
62010,-3.99579,-1.98153,-3.13176,-7.32536,4.77248,1.47052,1.62938,1.5804,-25.26617,3.344075,-21.9221
62040,-3.85074,-1.04829,-3.46214,-8.02089,4.29401,1.62262,1.34912,1.23119,-24.85676,6.45178,-18.40498
62070,-3.78287,-1.2101,-4.7235,-8.11042,1.56406,4.56745,4.35749,1.18057,-25.98072,7.045154,-18.93557
62100,-4.47713,-3.3271,-4.627,-6.76089,1.47461,5.78482,2.16981,3.11133,-26.33752,1.815211,-24.52231
62130,-6.1898,-3.54062,-4.84426,-7.87366,1.60228,5.46778,3.82551,1.23289,-25.97949,6.667676,-19.31181
62160,-6.2521,-4.13231,-3.71986,-7.25088,9.67508,1.50533,2.22997,1.32839,-26.02783,3.710906,-22.31692
62190,-6.2521,-4.76396,-1.43561,-5.34446,5.17198,1.44699,1.57989,1.21035,-24.99599,2.377239,-22.61875
62220,-6.76276,-4.80794,-1.81031,-6.12777,9.51101,1.33959,2.26609,1.29517,-25.93238,4.819097,-21.11328
62250,-7.58156,-5.37521,-1.97135,-5.52607,3.62385,1.14047,3.00655,1.2324,-25.03227,6.648611,-18.38366
62280,-7.795,-5.44086,-1.7128,-4.75841,1.48078,8.68005,6.67721,1.42099,-27.12781,6.811923,-20.31589
62310,-7.7431,-5.87566,-1.93428,-5.41203,2.05518,2.87682,6.38683,1.75217,-26.49438,2.826585,-23.6678
62340,-4.96739,-2.0985,-3.70337,-8.18841,3.02365,1.88469,2.86563,2.67676,-26.11784,1.662625,-24.45521
62370,-4.93598,-2.89834,-3.59791,-7.48023,3.57317,7.88311,1.6433,1.34625,-26.44391,4.181202,-22.26271
62400,-5.30499,-3.03044,-3.8569,-7.47908,2.63928,4.57452,1.42622,1.2112,-25.33424,6.081906,-19.25233
62430,-4.99872,-2.14725,-4.68605,-8.11952,1.67194,5.19524,9.89312,1.39949,-27.10691,6.703112,-20.4038
62460,-4.77654,-1.71977,-2.96021,-8.30106,3.78793,2.16015,2.1639,1.13416,-25.37842,5.913243,-19.46517
62490,-4.7433,-1.98465,-3.75908,-8.09761,2.19481,1.10095,6.45985,1.24014,-25.30878,7.594887,-17.71389
62520,-4.68566,-1.86714,-4.62349,-8.54892,1.61785,2.14415,2.55811,1.31878,-24.79798,6.596371,-18.20161
62550,-4.59218,-1.29541,-4.45264,-8.85472,2.23261,3.21183,5.07042,1.20187,-26.14724,5.87881,-20.26842
62580,-4.03881,-0.548739,-4.54905,-8.96819,1.56214,6.67287,5.37678,1.32381,-26.72114,7.545446,-19.1757
62610,-4.08964,-1.23389,-4.58802,-8.19391,1.29881,5.24591,1.34333,1.30643,-24.85312,8.949585,-15.90354
62640,-5.8055,-3.29502,-4.76236,-8.16417,1.91494,2.27882,2.90518,2.01054,-25.50922,4.541537,-20.96769
62670,-5.81751,-3.12286,-4.94848,-7.81564,1.36014,5.27697,1.56892,1.45836,-25.06859,5.184708,-19.88388
