"median","LCL","UCL","time","compartment.name","study"
4.06591,2.9828145,4.34543,32,"Blood","BtoA"
4.041855,2.9389905,4.327621,33,"Blood","BtoA"
4.01789,2.896553,4.3104365,34,"Blood","BtoA"
3.99414,2.85467,4.29318,35,"Blood","BtoA"
3.970575,2.8126345,4.2762555,36,"Blood","BtoA"
3.94749,2.771412,4.2589515,37,"Blood","BtoA"
3.924305,2.730952,4.2421755,38,"Blood","BtoA"
3.901385,2.6916835,4.2256905,39,"Blood","BtoA"
3.878905,2.653404,4.20899,40,"Blood","BtoA"
3.85652,2.615199,4.192233,41,"Blood","BtoA"
3.834295,2.5783825,4.175841,42,"Blood","BtoA"
3.81246,2.545032,4.1593005,43,"Blood","BtoA"
3.790785,2.5095955,4.1429905,44,"Blood","BtoA"
3.769275,2.4744715,4.1269805,45,"Blood","BtoA"
3.74791,2.4401145,4.1113405,46,"Blood","BtoA"
3.72697,2.4061695,4.09592,47,"Blood","BtoA"
3.70621,2.375016,4.0804075,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
41.51065,0.3559387,360.1541,1,"Cell","BtoA"
42.5328,0.64037945,362.88925,2,"Cell","BtoA"
42.50035,0.9062441,360.52095,3,"Cell","BtoA"
42.4785,1.155569,356.55525,4,"Cell","BtoA"
42.442,1.396365,352.70915,5,"Cell","BtoA"
42.3885,1.6325835,348.7242,6,"Cell","BtoA"
42.4364,1.867367,345.4168,7,"Cell","BtoA"
42.4214,2.092899,342.6508,8,"Cell","BtoA"
42.3821,2.296318,339.32915,9,"Cell","BtoA"
42.3839,2.5030665,336.14545,10,"Cell","BtoA"
42.3008,2.7139385,333.36065,11,"Cell","BtoA"
42.3061,2.919326,330.47825,12,"Cell","BtoA"
42.3356,3.117804,327.4908,13,"Cell","BtoA"
42.41585,3.3098015,324.9365,14,"Cell","BtoA"
42.3808,3.492018,322.8536,15,"Cell","BtoA"
42.4034,3.685221,320.2893,16,"Cell","BtoA"
42.36665,3.874592,317.89885,17,"Cell","BtoA"
42.3678,4.0551505,315.471,18,"Cell","BtoA"
42.39925,4.2227765,312.89195,19,"Cell","BtoA"
42.3746,4.3869685,310.7523,20,"Cell","BtoA"
42.35825,4.5626635,308.441,21,"Cell","BtoA"
42.3437,4.7210795,306.4133,22,"Cell","BtoA"
42.3604,4.877696,304.15735,23,"Cell","BtoA"
42.4186,5.028496,301.95835,24,"Cell","BtoA"
42.42795,5.1955335,300.3937,25,"Cell","BtoA"
42.45865,5.365173,298.3786,26,"Cell","BtoA"
42.5269,5.515022,296.8739,27,"Cell","BtoA"
42.53725,5.652448,294.81205,28,"Cell","BtoA"
42.5857,5.8002775,293.3989,29,"Cell","BtoA"
42.59715,5.931217,291.6945,30,"Cell","BtoA"
42.64,6.063458,289.895,31,"Cell","BtoA"
42.6515,6.2046415,288.37665,32,"Cell","BtoA"
42.6767,6.32599,286.5688,33,"Cell","BtoA"
42.7268,6.461544,284.8952,34,"Cell","BtoA"
42.7428,6.5876865,283.5351,35,"Cell","BtoA"
42.7727,6.7143435,282.12405,36,"Cell","BtoA"
42.74575,6.8169155,280.26705,37,"Cell","BtoA"
42.7277,6.9237175,278.2107,38,"Cell","BtoA"
42.74585,7.033796,277.16775,39,"Cell","BtoA"
42.76255,7.150685,275.26145,40,"Cell","BtoA"
42.79435,7.261115,274.16665,41,"Cell","BtoA"
42.8609,7.381115,272.9447,42,"Cell","BtoA"
42.864,7.496605,271.70355,43,"Cell","BtoA"
42.8923,7.5987125,270.5328,44,"Cell","BtoA"
42.9423,7.712947,268.9588,45,"Cell","BtoA"
42.9366,7.8140185,267.9198,46,"Cell","BtoA"
43.0072,7.9195445,266.20145,47,"Cell","BtoA"
43.0396,8.025822,264.82725,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.008108315,0.004954466,0.02153082,1,"Lumen","BtoA"
0.01669775,0.011212155,0.04318272,2,"Lumen","BtoA"
0.02528385,0.017207185,0.064570645,3,"Lumen","BtoA"
0.03383025,0.02309829,0.08555545,4,"Lumen","BtoA"
0.0423162,0.02888019,0.10620835,5,"Lumen","BtoA"
0.0507476,0.034646645,0.1264461,6,"Lumen","BtoA"
0.05907,0.040348035,0.1461647,7,"Lumen","BtoA"
0.06731475,0.04600256,0.1655286,8,"Lumen","BtoA"
0.075468,0.051629975,0.184458,9,"Lumen","BtoA"
0.08354435,0.057208975,0.20296,10,"Lumen","BtoA"
0.0915252,0.06279567,0.22109285,11,"Lumen","BtoA"
0.0994571,0.0682669,0.23899655,12,"Lumen","BtoA"
0.107288,0.07370079,0.2564401,13,"Lumen","BtoA"
0.115058,0.0790706,0.2735054,14,"Lumen","BtoA"
0.122748,0.084440865,0.2902282,15,"Lumen","BtoA"
0.130391,0.08974803,0.3066821,16,"Lumen","BtoA"
0.137938,0.0950595,0.3230123,17,"Lumen","BtoA"
0.145423,0.1003318,0.3384596,18,"Lumen","BtoA"
0.1527955,0.10554605,0.3539358,19,"Lumen","BtoA"
0.1601385,0.11070585,0.36910595,20,"Lumen","BtoA"
0.1673865,0.1158339,0.38420505,21,"Lumen","BtoA"
0.1745625,0.12083895,0.39888845,22,"Lumen","BtoA"
0.181676,0.12586775,0.41308205,23,"Lumen","BtoA"
0.188722,0.13085315,0.4269903,24,"Lumen","BtoA"
0.1956955,0.13582355,0.4408499,25,"Lumen","BtoA"
0.202621,0.1407387,0.4542105,26,"Lumen","BtoA"
0.2094455,0.14564895,0.46738345,27,"Lumen","BtoA"
0.2162285,0.1504934,0.48019205,28,"Lumen","BtoA"
0.2229385,0.15530425,0.4931123,29,"Lumen","BtoA"
0.229588,0.16009535,0.5055786,30,"Lumen","BtoA"
0.236189,0.16481525,0.51769455,31,"Lumen","BtoA"
0.2427165,0.1695441,0.5298176,32,"Lumen","BtoA"
0.249198,0.17413395,0.5416365,33,"Lumen","BtoA"
0.2555915,0.17880175,0.5528361,34,"Lumen","BtoA"
0.2619455,0.18335325,0.56415625,35,"Lumen","BtoA"
0.268204,0.1878753,0.5752537,36,"Lumen","BtoA"
0.2744165,0.19232185,0.5860772,37,"Lumen","BtoA"
0.2805355,0.1968527,0.59669735,38,"Lumen","BtoA"
0.2866355,0.2013724,0.60726055,39,"Lumen","BtoA"
0.2926615,0.20581165,0.6175624,40,"Lumen","BtoA"
0.2986125,0.2102229,0.62755395,41,"Lumen","BtoA"
0.304554,0.21456565,0.6372008,42,"Lumen","BtoA"
0.310411,0.2187764,0.6463443,43,"Lumen","BtoA"
0.3162525,0.2230503,0.6555644,44,"Lumen","BtoA"
0.32197,0.22732095,0.6647891,45,"Lumen","BtoA"
0.3276585,0.23153215,0.6740665,46,"Lumen","BtoA"
0.3332935,0.23566335,0.6831697,47,"Lumen","BtoA"
0.338908,0.23976335,0.69196975,48,"Lumen","BtoA"
