"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61470,-4.98849,4.1161,-4.05805,-15.2035,1.62838,5.20288,9.87935,1.92095,-28.03647,-3.895524,-31.93199
61500,-7.04343,1.10456,-4.05805,-15.1642,1.65744,3.26493,7.89594,1.76514,-27.04695,-3.441159,-30.48811
61530,-9.0735,-0.75005,-4.11654,-15.1292,1.58996,2.53625,6.45201,3.03388,-27.00756,-3.922724,-30.93028
61560,-9.89919,0.706329,-2.59012,-15.3041,2.1687,4.41569,4.55526,1.47578,-26.94731,-3.829176,-30.77649
61590,-8.49368,0.90354,-2.93464,-15.4853,1.8945,6.20505,4.79875,2.89497,-27.86623,-7.005994,-34.87223
61620,-9.13533,1.27226,-2.11521,-15.1734,2.82842,3.89711,5.41196,1.31386,-27.17087,-3.917856,-31.08872
61650,-7.69612,2.31823,-3.3795,-15.7965,2.58175,7.65987,6.35086,2.34147,-28.54611,-6.464235,-35.01034
61680,-8.14056,1.31034,-4.1079,-15.6579,2.70069,1.5049,5.97899,1.47695,-26.3532,-4.269229,-30.62243
61710,-9.28209,1.37609,-2.21834,-15.8694,1.77103,5.49583,5.68967,1.96927,-27.55174,-5.742357,-33.2941
61740,-5.61585,5.32641,-2.01974,-15.5025,2.12047,7.39961,6.74344,1.53839,-28.2259,-4.193878,-32.41978
61770,-6.0576,4.62746,-2.71886,-15.443,5.56271,4.06292,3.015,1.90236,-27.90419,-8.161322,-36.06551
61800,-3.9896,4.67365,-3.8188,-15.0533,1.70104,1.54711,5.66736,1.51866,-26.13839,-2.503955,-28.64235
61830,-4.49989,3.98818,-4.53474,-14.806,2.33768,1.91464,2.6498,1.63883,-25.88728,-5.356377,-31.24366
61860,-3.99152,6.33534,-2.4328,-15.4132,2.87145,5.22804,8.6766,1.21846,-28.303,-3.224751,-31.52775
61890,-5.38128,2.83691,-4.34531,-15.2771,1.30323,1.44354,4.99606,3.71947,-26.40401,-5.104323,-31.50834
61920,-8.95977,0.38109,-4.11426,-15.312,1.9963,1.7897,5.4458,1.55611,-26.11639,-3.908691,-30.02508
61950,-10.6328,-0.551837,-2.20406,-14.8123,1.91405,8.23358,3.32795,1.37293,-26.99448,-6.027512,-33.02199
61980,-12.0384,-3.61103,0.471935,-11.9382,4.54988,8.00627,2.02341,1.68169,-27.45494,-10.96622,-38.42116
62010,-11.5371,-4.76809,-1.80036,-11.6484,5.738,3.42444,3.49426,3.55818,-27.97355,-10.37308,-38.34664
62040,-13.7673,-5.2526,-0.329709,-10.63,1.46575,3.81566,3.5024,4.39425,-27.05239,-5.749036,-32.80143
62070,-14.0403,-7.03162,-0.483152,-8.98995,3.09408,3.73395,7.25522,5.22314,-28.63964,-9.681952,-38.32159
62100,-14.0244,-4.49868,-0.626917,-12.6773,1.74832,8.73096,6.23964,2.89601,-28.30095,-7.37868,-35.67963
62130,-11.7604,-5.00788,-2.57752,-11.3157,2.24252,1.94246,1.26697,2.60021,-25.10409,-7.2215,-32.32559
62160,-15.4104,-5.23821,2.17472,-9.59945,1.81247,2.99301,4.8747,2.49241,-27.00385,-10.25629,-37.26014
62190,-12.4364,-6.6666,-0.413011,-8.07024,1.64251,1.88383,4.21301,2.01819,-25.7435,-4.858629,-30.60213
62220,-12.9862,-7.52987,-0.125175,-8.0613,3.14463,1.2758,4.87782,1.76819,-26.05715,-4.566956,-30.62411
62250,-14.5281,-5.72389,1.18422,-9.91211,1.75603,2.84037,1.61494,1.54546,-25.22085,-3.519152,-28.74
62280,-14.6532,-5.46028,1.35546,-10.7102,1.53895,4.09805,1.60361,5.51325,-26.76119,-7.878457,-34.63964
62310,-11.8325,-6.95294,-2.02668,-9.07712,1.5241,1.73068,9.4687,3.45398,-26.8504,-5.568717,-32.41912
62340,-12.4086,-7.22784,-1.42754,-9.5245,3.68843,2.4083,3.36036,1.83518,-26.4508,-8.185353,-34.63616
62370,-12.4837,-7.60372,-1.74374,-9.16499,1.55937,2.13693,4.03413,3.279,-26.21875,-7.46709,-33.68584
62400,-11.2183,-6.04267,-1.11671,-11.5146,7.57052,2.50718,2.74382,3.15491,-27.57505,-11.39555,-38.9706
62430,-11.3303,-5.29434,0.460333,-10.5622,4.87764,1.61394,2.23001,1.84201,-26.00881,-8.408679,-34.41749
62460,-12.5474,-6.18378,-1.20007,-8.87333,1.94401,3.18912,2.97746,7.49096,-27.38253,-7.632274,-35.0148
62490,-13.1592,-6.1599,-1.1727,-10.1339,1.59621,9.38253,2.53924,3.41866,-27.3743,-5.784574,-33.15888
62520,-11.6951,-7.68545,-0.867331,-6.90433,2.54654,8.75991,5.53752,1.28121,-27.48449,-10.38003,-37.86452
62550,-11.8232,-6.64349,-1.4887,-7.99604,1.5085,4.13568,5.54872,6.85587,-27.86993,-9.147693,-37.01762
62580,-12.514,-5.27159,-1.4887,-9.66499,1.62837,1.95422,2.99591,8.89458,-26.90221,-6.400979,-33.30319
62610,-11.1719,-5.53855,-2.88389,-11.4003,2.86974,4.9147,6.63733,3.03013,-28.05448,-9.003752,-37.05823
62640,-12.0406,-7.26534,-0.993466,-8.69522,2.01587,1.40552,6.11271,2.49566,-26.20409,-5.09761,-31.3017
62670,-12.7886,-6.51481,-0.930338,-9.27181,3.78926,1.28422,9.87786,2.08754,-27.08935,-6.929989,-34.01934
62700,-13.7732,-6.8155,-0.465628,-9.8044,2.088,5.13712,1.73122,2.86038,-26.53236,-6.210896,-32.74326
62730,-13.8683,-6.65588,0.697746,-8.98883,1.67814,2.68777,2.91631,1.65938,-25.69454,-2.568644,-28.26318
62760,-13.7047,-6.00559,1.80641,-8.38317,1.59681,2.97383,7.76935,2.82352,-27.31187,-6.437063,-33.74893
62790,-14.4827,-5.78382,1.88835,-9.11396,2.32719,5.48962,1.49008,2.04611,-26.38757,-4.360146,-30.74772
62820,-14.6585,-5.96361,2.57124,-8.36622,1.92301,5.25272,2.35951,1.48987,-26.34056,-2.712026,-29.05259
62850,-13.7128,-6.07134,1.78,-7.75342,2.033,3.07044,1.15685,2.63867,-25.60589,-4.057503,-29.66339
62880,-11.9495,-7.17859,1.89669,-5.11222,2.8687,4.25664,5.78146,3.85024,-28.19971,-8.721425,-36.92114
62910,-12.9453,-7.49954,2.0311,-6.19152,2.06676,1.24182,9.25071,1.51046,-26.2157,-2.321071,-28.53677
62940,-12.7429,-7.10085,1.91908,-5.99165,1.72443,1.52003,7.22487,1.46771,-25.94436,-3.159468,-29.10383
62970,-13.9831,-7.22397,2.13457,-6.95796,2.24886,1.68053,6.56744,1.91525,-26.55301,-4.728541,-31.28155
63000,-14.0436,-5.52938,4.15622,-6.83807,1.53788,3.16472,5.45415,1.60814,-26.6088,-4.509749,-31.11854
63030,-13.7409,-6.54131,3.94416,-6.34618,2.15381,2.42365,1.39426,1.3859,-25.12713,-3.007374,-28.1345
63060,-13.543,-6.28622,3.29857,-5.30412,3.14908,1.56807,5.31615,2.27576,-26.85405,-8.117757,-34.9718
63090,-14.2105,-5.79566,2.1659,-9.03886,1.4763,7.7961,1.39984,2.15815,-26.27616,-3.747873,-30.02403
63120,-14.3598,-5.38576,2.36167,-9.66137,1.41342,6.29833,3.82484,1.8072,-26.88438,-4.019213,-30.90359
63150,-13.9227,-6.07483,2.57534,-7.16686,2.06375,4.41997,1.53709,2.24277,-26.16983,-4.387383,-30.55721
63180,-14.5482,-5.16533,4.70045,-7.1607,1.42921,3.76736,5.86498,1.55421,-26.82752,-2.549326,-29.37684
63210,-14.3983,-5.62417,6.64529,-4.63514,3.27146,3.28816,3.09665,1.51342,-27.04435,-4.378946,-31.4233
63240,-14.6617,-7.02716,3.23972,-5.87549,7.98042,2.66424,3.93112,4.56064,-28.75644,-10.38686,-39.14331
63270,-13.4773,-6.94043,4.22971,-4.47849,1.58967,1.26013,5.13148,1.79418,-25.76152,-4.733578,-30.4951
63300,-14.6058,-6.71983,6.56158,-3.6863,1.50322,5.5137,2.12508,1.78978,-26.59178,-3.661678,-30.25346
63330,-14.6416,-7.35948,7.55881,-2.33842,2.19533,3.29059,5.45854,2.48374,-27.8728,-6.858848,-34.73165
63360,-14.2529,-7.01635,7.70005,-2.57593,1.73189,3.50569,1.67401,2.96333,-26.67827,-4.971853,-31.65012
63390,-13.7583,-6.67432,9.14955,-0.144459,1.42866,3.61082,2.6469,2.32115,-26.97238,-3.62085,-30.59323
63420,-13.7414,-6.81495,8.10514,-0.956844,1.51248,2.56385,9.98646,5.51876,-28.71848,-6.07855,-34.79702
63450,-12.0155,-6.92333,7.50691,-0.489104,3.15825,1.28991,6.65754,5.39133,-28.2166,-8.367013,-36.58362
63480,-13.5523,-7.51921,7.30888,-1.11211,2.11454,4.17392,5.36071,1.51774,-27.52494,-4.039275,-31.56421
63510,-13.8599,-7.31749,9.69717,0.451923,2.14992,1.92273,8.11644,2.27063,-27.95433,-4.974627,-32.92896
63540,-12.2651,-7.65781,9.96811,2.46862,2.05695,1.33334,9.00471,5.42477,-28.60782,-7.320664,-35.92848
63570,-12.8781,-7.5181,10.9428,2.82398,1.38598,1.43453,7.28771,1.68579,-27.08463,-2.341651,-29.42628
63600,-14.4663,-6.41131,11.1735,0.922031,1.8344,3.14209,2.27825,1.54451,-26.88452,-2.195309,-29.07983
63630,-14.313,-6.31805,11.8619,1.60858,1.25071,4.38857,8.65692,2.00005,-28.55881,-5.79438,-34.35319
63660,-14.2043,-6.52211,10.8828,0.449014,1.76473,6.80217,4.62212,1.62886,-28.29729,-2.779816,-31.07711
63690,-14.4497,-6.41712,11.5857,1.43154,2.44661,7.54096,2.325,2.53027,-28.64888,-5.023876,-33.67276
63720,-14.8098,-5.97344,11.5109,0.851451,1.72706,3.11082,4.51364,1.53223,-27.55464,-4.278671,-31.83331
63750,-14.0943,-6.35132,9.99142,-0.296025,1.49337,3.01226,4.8137,1.39635,-27.04107,-2.446356,-29.48743
63780,-14.2782,-6.99202,9.12883,-0.54235,2.81189,2.2191,5.25748,1.9062,-27.65747,-5.176965,-32.83444
63810,-14.4514,-6.75927,6.93048,-3.81645,1.72412,9.54438,4.07138,2.77921,-28.39383,-5.296793,-33.69062
63840,-14.0652,-6.90271,7.22408,-2.74637,1.69006,4.55562,1.80084,2.14222,-26.59698,-3.316702,-29.91369
63870,-13.7954,-7.21039,5.38456,-4.16786,2.73939,2.16807,2.29618,2.68553,-26.57214,-6.469935,-33.04208
63900,-13.932,-3.94717,6.88868,-6.08701,2.0466,5.92553,5.60556,1.82164,-27.95253,-4.821414,-32.77394
63930,-13.8962,-3.12953,6.81096,-6.62999,1.86539,3.23901,7.95509,1.32502,-27.29613,-3.748379,-31.04451
63960,-13.8178,-3.43221,6.77063,-6.50209,2.32111,7.67046,7.24631,1.20268,-28.17039,-3.384574,-31.55497
63990,-14.4433,-4.3464,8.21948,-4.31146,2.48095,4.85441,4.28088,1.21926,-27.46237,-3.720751,-31.18312
64020,-14.2554,-3.4994,9.44097,-3.86126,2.27672,6.36813,8.4564,1.16411,-28.4455,-4.007753,-32.45325
64050,-13.6996,-4.13431,9.51068,-3.2422,1.66594,8.72977,2.68409,1.42121,-27.48039,-6.061159,-33.54155
64080,-14.4026,-3.72142,9.85162,-3.12944,1.75735,4.37089,4.99541,1.60768,-27.6795,-3.502801,-31.18231
64110,-14.6715,-4.3999,9.45313,-3.0825,1.40173,2.39011,6.91705,1.22831,-26.85856,-4.513305,-31.37187
64140,-14.4743,-5.23467,7.56967,-4.49917,2.00088,6.51156,3.88494,3.32329,-28.35813,-6.049096,-34.40723
64170,-11.7395,-7.60576,6.7819,0.544619,1.95428,3.08728,6.76308,1.81874,-27.50713,-6.644611,-34.15174
64200,-13.893,-5.98401,7.28551,-2.9012,1.5787,5.17711,3.33888,2.32127,-27.35018,-4.941465,-32.29165
64230,-14.0222,-5.6297,5.35086,-5.92664,2.53164,3.60149,1.80586,1.64199,-26.2586,-3.977632,-30.23623
64260,-14.422,-6.26377,3.22178,-7.60946,1.44837,3.63906,4.23475,1.55839,-26.34646,-2.573891,-28.92035
64290,-13.5981,-7.53585,4.71859,-3.93496,1.46269,3.84283,7.8687,7.43546,-28.70306,-7.249473,-35.95253
64320,-14.4055,-5.33006,6.0468,-5.65058,2.27402,2.06137,2.50737,1.75163,-26.07901,-5.134113,-31.21312
64350,-14.7736,-6.10485,5.50111,-5.50159,1.84108,9.86634,2.29168,1.51695,-27.16344,-3.134663,-30.29811
64380,-14.2582,-5.45908,5.44626,-6.00922,1.50641,3.25102,3.43397,3.15958,-26.95719,-5.26897,-32.22616
64410,-15.1349,-4.56964,8.53325,-4.45258,3.39409,5.82311,4.1532,4.34642,-29.26903,-9.804071,-39.0731
64440,-14.3382,-6.35555,7.74639,-2.76347,3.04018,5.00758,1.23829,1.39212,-26.54554,-2.322996,-28.86854
