"median","LCL","UCL","time","compartment.name","study"
30.97055,8.6112425,199.58465,46,"Cell","AtoB"
31.21155,8.718607,199.14035,47,"Cell","AtoB"
31.43145,8.8436395,198.6102,48,"Cell","AtoB"
2,2,2,0,"Lumen","AtoB"
1.98691,1.952499,1.99428,1,"Lumen","AtoB"
1.975375,1.916757,1.989,2,"Lumen","AtoB"
1.964275,1.8821075,1.9838905,3,"Lumen","AtoB"
1.953535,1.8474175,1.9789905,4,"Lumen","AtoB"
1.943,1.8143195,1.9741005,5,"Lumen","AtoB"
1.93264,1.780989,1.9693105,6,"Lumen","AtoB"
1.92242,1.748869,1.96462,7,"Lumen","AtoB"
1.91245,1.7177275,1.96007,8,"Lumen","AtoB"
1.90266,1.6880895,1.9554705,9,"Lumen","AtoB"
1.893005,1.65895,1.9508905,10,"Lumen","AtoB"
1.883545,1.630913,1.946521,11,"Lumen","AtoB"
1.874275,1.6031995,1.9422405,12,"Lumen","AtoB"
1.86511,1.5762585,1.9378705,13,"Lumen","AtoB"
1.856005,1.550196,1.9336505,14,"Lumen","AtoB"
1.847085,1.5245855,1.929441,15,"Lumen","AtoB"
1.83834,1.499696,1.925231,16,"Lumen","AtoB"
1.82966,1.475668,1.9211705,17,"Lumen","AtoB"
1.8211,1.4527125,1.9171405,18,"Lumen","AtoB"
1.812645,1.430078,1.91313,19,"Lumen","AtoB"
1.80423,1.407577,1.909091,20,"Lumen","AtoB"
1.79595,1.386386,1.9052215,21,"Lumen","AtoB"
1.787855,1.36539,1.901391,22,"Lumen","AtoB"
1.779865,1.345257,1.89759,23,"Lumen","AtoB"
1.77201,1.325717,1.8939405,24,"Lumen","AtoB"
1.764285,1.307026,1.8901915,25,"Lumen","AtoB"
1.75656,1.2883595,1.8864915,26,"Lumen","AtoB"
1.749005,1.2699885,1.8829415,27,"Lumen","AtoB"
1.741585,1.252473,1.879422,28,"Lumen","AtoB"
1.734245,1.2354485,1.8757805,29,"Lumen","AtoB"
1.726955,1.2187535,1.872421,30,"Lumen","AtoB"
1.71986,1.202304,1.869101,31,"Lumen","AtoB"
1.71285,1.1867855,1.86575,32,"Lumen","AtoB"
1.70588,1.1716955,1.8624835,33,"Lumen","AtoB"
1.698995,1.156846,1.8594535,34,"Lumen","AtoB"
1.6923,1.142405,1.8562725,35,"Lumen","AtoB"
1.685555,1.128441,1.8531705,36,"Lumen","AtoB"
1.678985,1.114877,1.8501005,37,"Lumen","AtoB"
1.672455,1.1013715,1.84717,38,"Lumen","AtoB"
1.66612,1.088249,1.8444915,39,"Lumen","AtoB"
1.65979,1.0756325,1.8415515,40,"Lumen","AtoB"
1.6535,1.0633395,1.83868,41,"Lumen","AtoB"
1.64729,1.051352,1.836062,42,"Lumen","AtoB"
1.641355,1.040109,1.8335215,43,"Lumen","AtoB"
1.635315,1.0291855,1.8308235,44,"Lumen","AtoB"
1.62939,1.018749,1.8282415,45,"Lumen","AtoB"
1.623585,1.0084845,1.825465,46,"Lumen","AtoB"
1.61795,0.99873575,1.822703,47,"Lumen","AtoB"
1.61228,0.9888491,1.8201015,48,"Lumen","AtoB"
2,2,2,0,"Blood","BtoA"
1.978145,1.9489585,1.98679,1,"Blood","BtoA"
1.96175,1.92139,1.97491,2,"Blood","BtoA"
1.94562,1.894289,1.96363,3,"Blood","BtoA"
1.92985,1.866569,1.95269,4,"Blood","BtoA"
1.91443,1.8401865,1.9420405,5,"Blood","BtoA"
1.8993,1.8135775,1.9315605,6,"Blood","BtoA"
1.88445,1.787338,1.921331,7,"Blood","BtoA"
1.869865,1.7619745,1.91123,8,"Blood","BtoA"
1.85544,1.7368135,1.9013305,9,"Blood","BtoA"
1.841245,1.7118285,1.89136,10,"Blood","BtoA"
1.82728,1.687679,1.8815005,11,"Blood","BtoA"
1.81362,1.6641175,1.8718005,12,"Blood","BtoA"
1.80017,1.6405025,1.86227,13,"Blood","BtoA"
1.78695,1.618927,1.852832,14,"Blood","BtoA"
1.773955,1.596875,1.843471,15,"Blood","BtoA"
1.761095,1.5755285,1.834531,16,"Blood","BtoA"
1.748465,1.554165,1.825541,17,"Blood","BtoA"
1.73606,1.5329375,1.8166125,18,"Blood","BtoA"
1.72379,1.5125435,1.8078,19,"Blood","BtoA"
1.711735,1.492575,1.7991605,20,"Blood","BtoA"
1.69984,1.472744,1.79051,21,"Blood","BtoA"
1.68814,1.4535645,1.7819835,22,"Blood","BtoA"
1.676625,1.4350095,1.7736325,23,"Blood","BtoA"
1.6653,1.416958,1.765191,24,"Blood","BtoA"
1.65411,1.3992285,1.757123,25,"Blood","BtoA"
1.643215,1.381805,1.749063,26,"Blood","BtoA"
1.63229,1.3640985,1.741041,27,"Blood","BtoA"
1.62158,1.346547,1.73315,28,"Blood","BtoA"
1.61093,1.329439,1.725635,29,"Blood","BtoA"
1.600395,1.312727,1.718251,30,"Blood","BtoA"
1.590125,1.296453,1.710742,31,"Blood","BtoA"
1.57998,1.2806195,1.703494,32,"Blood","BtoA"
1.56994,1.2651595,1.696561,33,"Blood","BtoA"
1.56004,1.249697,1.6894105,34,"Blood","BtoA"
1.550355,1.235139,1.6829235,35,"Blood","BtoA"
1.5408,1.2204465,1.6765205,36,"Blood","BtoA"
1.531345,1.2060975,1.670181,37,"Blood","BtoA"
1.521985,1.192171,1.664232,38,"Blood","BtoA"
1.51262,1.1785655,1.657853,39,"Blood","BtoA"
1.503585,1.165028,1.6520045,40,"Blood","BtoA"
1.4946,1.152117,1.6462905,41,"Blood","BtoA"
1.485655,1.1392025,1.6404915,42,"Blood","BtoA"
1.477025,1.1265475,1.634741,43,"Blood","BtoA"
1.468345,1.115437,1.628802,44,"Blood","BtoA"
1.459755,1.103556,1.623394,45,"Blood","BtoA"
1.451445,1.0920735,1.6178135,46,"Blood","BtoA"
1.443155,1.0802075,1.6128205,47,"Blood","BtoA"
1.43497,1.0681,1.6074605,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
19.84325,0.14577195,86.198055,1,"Cell","BtoA"
19.8587,0.2581873,85.61421,2,"Cell","BtoA"
19.74835,0.36165865,84.6236849999999,3,"Cell","BtoA"
19.6374,0.4566958,83.465485,4,"Cell","BtoA"
19.53835,0.5497595,82.636675,5,"Cell","BtoA"
19.4456,0.64364185,81.6328699999999,6,"Cell","BtoA"
19.361,0.7329922,80.79484,7,"Cell","BtoA"
19.27245,0.81972325,80.04463,8,"Cell","BtoA"
19.1679,0.9044214,79.27837,9,"Cell","BtoA"
19.0833,0.9821453,78.390435,10,"Cell","BtoA"
19.01205,1.0571135,77.58894,11,"Cell","BtoA"
18.9343,1.1332115,76.887,12,"Cell","BtoA"
18.85245,1.204373,76.2328549999999,13,"Cell","BtoA"
18.78725,1.276462,75.5228349999999,14,"Cell","BtoA"
18.70735,1.3435875,74.85636,15,"Cell","BtoA"
18.62525,1.4124465,74.30378,16,"Cell","BtoA"
18.58115,1.4771885,73.67474,17,"Cell","BtoA"
18.53195,1.538219,73.12337,18,"Cell","BtoA"
18.47465,1.601161,72.521605,19,"Cell","BtoA"
