"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61500,-4.33121,1.54368,-6.36286,-11.7901,3.36414,6.5127,5.2215,1.33235,-27.60602,7.42726,-20.17876
61530,-4.19173,1.77805,-6.40355,-11.7901,3.28037,8.18663,5.99615,1.45873,-28.05628,8.083939,-19.97234
61560,-1.65969,2.39589,-6.55791,-9.49097,2.13596,1.10885,8.62511,1.83184,-26.27212,10.68464,-15.58748
61590,-1.75101,2.5986,-5.86515,-10.1068,3.25413,2.88329,6.45116,1.29597,-27.04014,10.41124,-16.62889
61620,-2.43732,1.81186,-5.50115,-9.94683,2.70476,5.31635,6.26652,1.90642,-27.74459,7.997479,-19.74711
61650,-3.13992,1.18927,-6.9563,-10.4215,4.23883,5.4347,5.36914,1.31959,-27.63637,8.057287,-19.57909
61680,-5.4178,-3.10866,-5.25399,-8.07223,8.76968,1.44197,1.8261,8.37066,-27.53632,6.34839,-21.18793
61710,-5.89105,-3.02421,-5.63622,-8.48103,8.2616,2.0541,8.86268,2.48684,-28.19439,8.268207,-19.92618
61740,-5.41943,-2.71748,-5.50457,-8.39403,2.96518,2.101,3.50068,1.40436,-25.70609,11.7853,-13.92079
61770,-4.86901,-1.80709,-6.37723,-8.82846,1.82701,4.87784,2.0556,1.90472,-25.87493,7.581925,-18.293
61800,-3.19594,-1.06123,-6.73821,-8.06105,4.81052,4.83848,1.504,1.60727,-26.40996,10.84553,-15.56442
61830,-2.60687,-0.375364,-7.2806,-8.37111,5.21737,2.87343,1.35734,3.67829,-26.74866,4.859612,-21.88905
61860,-1.2853,1.09229,-5.92458,-8.04823,2.61115,5.19455,2.16118,2.07361,-26.67041,9.957209,-16.71321
61890,-1.82075,1.92672,-6.53201,-9.13125,4.54552,3.75228,4.15038,2.261,-27.68057,8.121744,-19.55882
61920,-2.2586,1.77463,-5.8272,-8.30638,2.69475,9.15927,8.87403,4.62985,-29.49325,4.098072,-25.39518
61950,-1.26142,1.58861,-5.71337,-8.49056,4.4805,1.60242,5.29424,1.98426,-26.92436,10.24232,-16.68204
61980,-0.336798,1.83763,-6.24128,-7.7835,4.14683,2.23477,6.09357,2.60401,-27.64056,7.445504,-20.19506
62010,0.338962,2.86094,-6.1003,-8.22106,2.29231,6.50735,8.18967,1.43917,-27.93032,10.50331,-17.427
62040,0.34116,2.29677,-5.48419,-7.52771,2.74358,4.87516,7.98368,3.91622,-28.75669,6.093413,-22.66328
62070,-0.148105,1.47547,-6.47356,-7.33767,3.36206,6.00665,1.80614,1.3012,-26.49262,11.28265,-15.20997
62100,-0.926514,1.20135,-5.70452,-7.62716,2.20126,4.52782,3.91046,6.65607,-28.14272,4.962514,-23.1802
62130,-1.23087,1.39941,-6.34457,-8.64231,2.02695,3.04574,6.07075,4.56425,-27.73028,6.005157,-21.72513
62160,-0.611637,2.49682,-5.34841,-7.19304,4.42505,2.45101,2.3567,6.47937,-27.79617,5.180932,-22.61524
