"median","LCL","UCL","time","compartment.name","study"
10156.5,571.6457,24204.21,46,"Cell","AtoB"
10145.4,581.03455,24207.905,47,"Cell","AtoB"
10149.4,590.57955,24209.325,48,"Cell","AtoB"
2,2,2,0,"Lumen","AtoB"
1.67769,0.068103305,1.9929405,1,"Lumen","AtoB"
1.568755,0.06458954,1.98594,2,"Lumen","AtoB"
1.48903,0.06221344,1.9789605,3,"Lumen","AtoB"
1.423975,0.060225835,1.97205,4,"Lumen","AtoB"
1.36337,0.05802591,1.96514,5,"Lumen","AtoB"
1.308925,0.05642429,1.958251,6,"Lumen","AtoB"
1.255285,0.055180625,1.951391,7,"Lumen","AtoB"
1.20789,0.05422735,1.9445905,8,"Lumen","AtoB"
1.166715,0.05357792,1.93786,9,"Lumen","AtoB"
1.128725,0.05286944,1.9311015,10,"Lumen","AtoB"
1.093685,0.05227837,1.9244305,11,"Lumen","AtoB"
1.0616,0.051607495,1.917812,12,"Lumen","AtoB"
1.03185,0.051179065,1.9112725,13,"Lumen","AtoB"
1.004265,0.05078717,1.90484,14,"Lumen","AtoB"
0.9819745,0.050520675,1.8982435,15,"Lumen","AtoB"
0.9599735,0.050119725,1.891801,16,"Lumen","AtoB"
0.939066,0.049821385,1.8853605,17,"Lumen","AtoB"
0.9190325,0.04950943,1.8789315,18,"Lumen","AtoB"
0.900434,0.049188565,1.8725515,19,"Lumen","AtoB"
0.8836405,0.048937445,1.8661825,20,"Lumen","AtoB"
0.868816,0.048682395,1.8598515,21,"Lumen","AtoB"
0.855374,0.04842781,1.8537105,22,"Lumen","AtoB"
0.843542,0.048156095,1.8474345,23,"Lumen","AtoB"
0.8303335,0.047893355,1.8415055,24,"Lumen","AtoB"
0.8178045,0.04764435,1.8354315,25,"Lumen","AtoB"
0.8080015,0.047483165,1.8292815,26,"Lumen","AtoB"
0.7987125,0.047262895,1.8233,27,"Lumen","AtoB"
0.7883765,0.047026255,1.8173725,28,"Lumen","AtoB"
0.777072,0.046810655,1.811254,29,"Lumen","AtoB"
0.767289,0.04662567,1.8053205,30,"Lumen","AtoB"
0.757436,0.04633016,1.799393,31,"Lumen","AtoB"
0.7490045,0.046160785,1.793549,32,"Lumen","AtoB"
0.7422535,0.04600996,1.7878075,33,"Lumen","AtoB"
0.7328455,0.045794015,1.782258,34,"Lumen","AtoB"
0.726242,0.04566213,1.7765505,35,"Lumen","AtoB"
0.718252,0.045533495,1.7714095,36,"Lumen","AtoB"
