"median","LCL","UCL","time","compartment.name","study"
7.936115,0.9542116,85.627835,43,"Cell","AtoB"
7.998325,0.9707735,85.55964,44,"Cell","AtoB"
8.061355,0.9887185,85.45374,45,"Cell","AtoB"
8.121075,1.005378,85.4231649999999,46,"Cell","AtoB"
8.17924,1.021116,85.449765,47,"Cell","AtoB"
8.23971,1.036379,85.4228249999999,48,"Cell","AtoB"
2,2,2,0,"Lumen","AtoB"
1.99758,1.98973,1.99908,1,"Lumen","AtoB"
1.99557,1.9849695,1.99829,2,"Lumen","AtoB"
1.99366,1.97989,1.99755,3,"Lumen","AtoB"
1.99178,1.97466,1.99683,4,"Lumen","AtoB"
1.98996,1.9694195,1.99613,5,"Lumen","AtoB"
1.98816,1.9641295,1.99544,6,"Lumen","AtoB"
1.98638,1.9589995,1.99475,7,"Lumen","AtoB"
1.98461,1.9537695,1.99408,8,"Lumen","AtoB"
1.98286,1.94851,1.99343,9,"Lumen","AtoB"
1.98113,1.943399,1.99278,10,"Lumen","AtoB"
1.97942,1.9385695,1.99213,11,"Lumen","AtoB"
1.97772,1.93347,1.99148,12,"Lumen","AtoB"
1.97602,1.928399,1.99084,13,"Lumen","AtoB"
1.97436,1.923329,1.9902005,14,"Lumen","AtoB"
1.9727,1.91844,1.9896005,15,"Lumen","AtoB"
1.97108,1.9134785,1.98899,16,"Lumen","AtoB"
1.96947,1.9086,1.98838,17,"Lumen","AtoB"
1.96784,1.903788,1.9878,18,"Lumen","AtoB"
1.96624,1.899019,1.98722,19,"Lumen","AtoB"
1.96464,1.894417,1.9866305,20,"Lumen","AtoB"
1.96307,1.8897595,1.9860405,21,"Lumen","AtoB"
1.96149,1.884989,1.98548,22,"Lumen","AtoB"
1.95995,1.8802775,1.9848805,23,"Lumen","AtoB"
1.95839,1.875599,1.98432,24,"Lumen","AtoB"
1.95685,1.8710595,1.98375,25,"Lumen","AtoB"
1.95534,1.8664185,1.9831805,26,"Lumen","AtoB"
1.95384,1.8619175,1.9826005,27,"Lumen","AtoB"
1.95232,1.85753,1.98205,28,"Lumen","AtoB"
1.95084,1.8531375,1.98149,29,"Lumen","AtoB"
1.94936,1.8487765,1.98093,30,"Lumen","AtoB"
1.947885,1.844529,1.9804005,31,"Lumen","AtoB"
1.94639,1.8402585,1.9798605,32,"Lumen","AtoB"
1.94494,1.835989,1.97931,33,"Lumen","AtoB"
1.94349,1.8317265,1.9787605,34,"Lumen","AtoB"
1.94206,1.827469,1.97823,35,"Lumen","AtoB"
1.94061,1.8234285,1.9777,36,"Lumen","AtoB"
1.9392,1.8193475,1.97717,37,"Lumen","AtoB"
1.93779,1.8151995,1.9766405,38,"Lumen","AtoB"
1.93638,1.8111925,1.9761105,39,"Lumen","AtoB"
1.93502,1.80702,1.9756,40,"Lumen","AtoB"
1.93365,1.8032075,1.97511,41,"Lumen","AtoB"
1.932265,1.799198,1.9746,42,"Lumen","AtoB"
1.9309,1.7952155,1.97408,43,"Lumen","AtoB"
1.92957,1.79122,1.9735905,44,"Lumen","AtoB"
1.92824,1.78729,1.9731,45,"Lumen","AtoB"
1.926905,1.783421,1.97264,46,"Lumen","AtoB"
1.92557,1.779479,1.972151,47,"Lumen","AtoB"
1.92425,1.7756085,1.9716705,48,"Lumen","AtoB"
2,2,2,0,"Blood","BtoA"
1.98667,1.961599,1.99345,1,"Blood","BtoA"
1.97541,1.9405585,1.9877105,2,"Blood","BtoA"
1.96449,1.918929,1.9822,3,"Blood","BtoA"
1.95377,1.8978395,1.97691,4,"Blood","BtoA"
1.9432,1.8763195,1.97159,5,"Blood","BtoA"
1.93276,1.8549285,1.9663605,6,"Blood","BtoA"
1.92244,1.83343,1.96121,7,"Blood","BtoA"
1.91218,1.812677,1.9561005,8,"Blood","BtoA"
1.902,1.791958,1.9510005,9,"Blood","BtoA"
1.8919,1.771895,1.9459205,10,"Blood","BtoA"
1.88187,1.751675,1.9409305,11,"Blood","BtoA"
1.87191,1.731745,1.9359005,12,"Blood","BtoA"
1.862,1.711934,1.93094,13,"Blood","BtoA"
1.85212,1.6923855,1.92602,14,"Blood","BtoA"
1.84232,1.6734995,1.9211005,15,"Blood","BtoA"
1.83259,1.6545695,1.9162,16,"Blood","BtoA"
1.822965,1.6359675,1.91124,17,"Blood","BtoA"
1.813375,1.617346,1.9064415,18,"Blood","BtoA"
1.803885,1.598882,1.9015905,19,"Blood","BtoA"
1.794435,1.581106,1.896721,20,"Blood","BtoA"
1.78509,1.563159,1.891861,21,"Blood","BtoA"
1.775825,1.5453455,1.8871325,22,"Blood","BtoA"
1.766545,1.52804,1.8824005,23,"Blood","BtoA"
1.75733,1.510859,1.8776,24,"Blood","BtoA"
1.74818,1.4939975,1.872852,25,"Blood","BtoA"
1.73904,1.4770965,1.86822,26,"Blood","BtoA"
1.729985,1.4607675,1.8635215,27,"Blood","BtoA"
1.72102,1.444452,1.85886,28,"Blood","BtoA"
1.712145,1.4280155,1.854171,29,"Blood","BtoA"
1.70335,1.412037,1.8495705,30,"Blood","BtoA"
1.694575,1.396125,1.8449915,31,"Blood","BtoA"
1.6858,1.380388,1.8404605,32,"Blood","BtoA"
1.67716,1.365048,1.83593,33,"Blood","BtoA"
1.66855,1.349819,1.8313905,34,"Blood","BtoA"
1.65996,1.3349935,1.8267345,35,"Blood","BtoA"
1.651445,1.3207255,1.82231,36,"Blood","BtoA"
1.64297,1.30604,1.817914,37,"Blood","BtoA"
1.63457,1.2915395,1.81352,38,"Blood","BtoA"
1.62625,1.2773105,1.80899,39,"Blood","BtoA"
1.618015,1.2633195,1.804478,40,"Blood","BtoA"
1.609785,1.2494585,1.8000245,41,"Blood","BtoA"
1.601585,1.2359145,1.79597,42,"Blood","BtoA"
1.59345,1.2222995,1.79155,43,"Blood","BtoA"
1.585425,1.209037,1.787042,44,"Blood","BtoA"
1.57735,1.1959065,1.782694,45,"Blood","BtoA"
1.56937,1.1827975,1.778405,46,"Blood","BtoA"
1.56151,1.1699405,1.77411,47,"Blood","BtoA"
1.55361,1.1571875,1.769795,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
7.890045,0.037453505,74.844145,1,"Cell","BtoA"
7.994105,0.064555725,74.97118,2,"Cell","BtoA"
7.97761,0.089297705,74.76111,3,"Cell","BtoA"
7.951515,0.111227,74.360625,4,"Cell","BtoA"
7.923085,0.13180895,73.922685,5,"Cell","BtoA"
7.88982,0.1520356,73.498845,6,"Cell","BtoA"
7.859215,0.17203205,73.03049,7,"Cell","BtoA"
7.83425,0.19112205,72.56963,8,"Cell","BtoA"
7.80932,0.21023645,72.14885,9,"Cell","BtoA"
7.781865,0.22815675,71.674845,10,"Cell","BtoA"
7.75335,0.24533235,71.279185,11,"Cell","BtoA"
7.730865,0.2619613,70.782915,12,"Cell","BtoA"
7.707445,0.27872785,70.320025,13,"Cell","BtoA"
7.69065,0.2945548,69.955425,14,"Cell","BtoA"
7.675595,0.3104257,69.542755,15,"Cell","BtoA"
7.65835,0.3264863,69.151135,16,"Cell","BtoA"
7.636405,0.34269615,68.806345,17,"Cell","BtoA"
7.615255,0.35925005,68.39429,18,"Cell","BtoA"
7.60199,0.3745775,67.98816,19,"Cell","BtoA"
7.579325,0.38733445,67.54796,20,"Cell","BtoA"
7.561115,0.4000557,67.053515,21,"Cell","BtoA"
7.537955,0.41273025,66.73089,22,"Cell","BtoA"
7.51678,0.42608125,66.364295,23,"Cell","BtoA"
7.500465,0.4388834,66.054325,24,"Cell","BtoA"
7.478665,0.4512175,65.749035,25,"Cell","BtoA"
7.46125,0.46278105,65.42181,26,"Cell","BtoA"
7.448895,0.4752956,65.04615,27,"Cell","BtoA"
7.435675,0.48838025,64.670855,28,"Cell","BtoA"
7.422495,0.5009565,64.261365,29,"Cell","BtoA"
7.406965,0.5134211,63.97146,30,"Cell","BtoA"
7.38687,0.5259369,63.57365,31,"Cell","BtoA"
7.36425,0.5377272,63.29728,32,"Cell","BtoA"
7.33788,0.54891815,62.957555,33,"Cell","BtoA"
7.322725,0.5605179,62.62022,34,"Cell","BtoA"
7.3104,0.57254355,62.320435,35,"Cell","BtoA"
7.29568,0.5845011,61.990095,36,"Cell","BtoA"
7.27422,0.59540185,61.65423,37,"Cell","BtoA"
7.260355,0.60673255,61.326685,38,"Cell","BtoA"
7.246205,0.61502025,61.003465,39,"Cell","BtoA"
7.23452,0.6246303,60.6471,40,"Cell","BtoA"
7.2202,0.63525885,60.31071,41,"Cell","BtoA"
7.20397,0.64348655,60.021745,42,"Cell","BtoA"
7.19256,0.65192385,59.719925,43,"Cell","BtoA"
7.17808,0.6606438,59.453395,44,"Cell","BtoA"
7.169975,0.66965215,59.1588,45,"Cell","BtoA"
7.169255,0.67862295,58.87349,46,"Cell","BtoA"
7.162705,0.6894099,58.591235,47,"Cell","BtoA"
7.15204,0.69823325,58.30892,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.002699445,0.0012160285,0.0059746645,1,"Lumen","BtoA"
0.00552774,0.0025891065,0.012066505,2,"Lumen","BtoA"
0.008336145,0.0039689475,0.018083815,3,"Lumen","BtoA"
0.0111344,0.0053257485,0.02403511,4,"Lumen","BtoA"
0.0139146,0.006688594,0.029897675,5,"Lumen","BtoA"
0.0166821,0.0080384255,0.03569512,6,"Lumen","BtoA"
0.01942525,0.00938642,0.041423405,7,"Lumen","BtoA"
0.0221624,0.010720645,0.047142445,8,"Lumen","BtoA"
0.0248781,0.01205337,0.05276442,9,"Lumen","BtoA"
0.02757665,0.013388585,0.058299235,10,"Lumen","BtoA"
0.030249,0.014707445,0.063742045,11,"Lumen","BtoA"
