"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64140,-8.56967,-5.6084,10.2384,6.40976,2.93154,6.28907,1.45653,1.54679,-27.71523,-5.775005,-33.49024
64170,-11.3768,-5.43453,11.2047,4.91326,1.47574,8.42574,9.71966,1.52966,-29.26167,-1.878059,-31.13972
64200,-9.7538,-5.72315,10.3572,5.75622,1.58691,6.2891,2.53099,1.91928,-27.84026,-1.787167,-29.62742
64230,-9.16206,-5.45241,11.028,7.23922,1.69675,2.21662,2.77215,1.34244,-26.82826,-0.2181455,-27.04641
64260,-10.7118,-5.44453,11.4408,5.92626,1.41772,3.57719,8.91974,1.35306,-28.26209,-1.305537,-29.56763
64290,-9.97839,-5.57444,11.3957,6.46329,1.36022,4.31438,1.16286,1.15261,-26.2368,2.078664,-24.15814
64320,-9.4226,-5.63937,11.118,6.73205,1.61581,2.73475,7.15948,1.29345,-27.8629,0.2818093,-27.58109
64350,-9.40023,-5.44539,10.9963,6.69874,1.9004,2.90665,1.96284,2.10958,-27.26288,-2.422717,-29.6856
64380,-10.3793,-5.70277,10.3042,5.06662,1.75424,3.92202,1.68279,1.57362,-26.80567,-1.045805,-27.85147
64410,-9.11944,-4.91832,9.75618,5.64769,1.45824,9.44063,1.31133,2.25013,-27.57366,-1.669282,-29.24294
64440,-10.4874,-5.55143,10.2017,4.40281,2.16465,4.25657,3.09736,1.18732,-27.35893,-2.532593,-29.89152
64470,-10.6396,-5.76284,11.0379,5.48401,1.18053,3.22692,5.31733,1.45451,-27.42854,-4.611441,-32.03998
64500,-9.00476,-5.74126,8.46091,4.95638,1.95116,1.17482,9.77064,1.37632,-27.06585,-1.386591,-28.45244
64530,-7.85395,-5.66168,8.79383,5.5916,2.82109,7.59333,2.72588,1.18695,-27.96101,-4.056688,-32.01769
64560,-6.74642,-5.28849,7.31343,5.641,1.66088,2.33955,5.3001,1.46204,-26.96562,-3.767575,-30.7332
64590,-6.25782,-5.56881,7.19586,5.8237,1.61619,3.68983,6.5375,1.44459,-27.59502,-2.838243,-30.43326
64620,-6.01709,-5.39325,6.85639,5.66732,1.32472,7.32903,5.46911,1.26482,-27.72374,-3.358117,-31.08186
64650,-7.53862,-5.4437,9.49209,5.35904,7.97456,1.21593,4.48411,1.45734,-27.93454,-6.446916,-34.38145
64680,-8.87613,-5.64983,11.2109,7.60849,1.82293,1.88279,4.09252,1.60031,-27.36023,-1.02907,-28.3893
64710,-10.6459,-5.67827,10.2378,6.04506,3.51338,4.10575,6.22681,1.35584,-28.79632,-5.477894,-34.27421
64740,-10.4882,-5.84122,10.7739,5.3261,1.28997,3.48321,6.30146,1.61205,-27.81128,-2.503672,-30.31495
