"median","LCL","UCL","time","compartment.name","study"
16516.05,213.00005,25627.73,45,"Cell","AtoB"
16511.45,217.38745,25630.815,46,"Cell","AtoB"
16535.6,221.56135,25633.01,47,"Cell","AtoB"
16530.95,225.49575,25633.805,48,"Cell","AtoB"
2,2,2,0,"Lumen","AtoB"
1.59099,0.008667447,1.99723,1,"Lumen","AtoB"
1.405005,0.007552963,1.9944505,2,"Lumen","AtoB"
1.271835,0.007103926,1.9916905,3,"Lumen","AtoB"
1.164025,0.006897895,1.98894,4,"Lumen","AtoB"
1.086845,0.0067205755,1.98618,5,"Lumen","AtoB"
1.024095,0.0065649865,1.9834305,6,"Lumen","AtoB"
0.9752185,0.006444878,1.9806905,7,"Lumen","AtoB"
0.9333835,0.006288351,1.977941,8,"Lumen","AtoB"
0.895883,0.006207199,1.9752105,9,"Lumen","AtoB"
0.861225,0.00614233,1.97252,10,"Lumen","AtoB"
0.838285,0.0060948105,1.9697905,11,"Lumen","AtoB"
0.8145165,0.006064188,1.9670705,12,"Lumen","AtoB"
0.7972025,0.006031154,1.96437,13,"Lumen","AtoB"
0.7794405,0.005971245,1.961661,14,"Lumen","AtoB"
0.768655,0.0059377955,1.959011,15,"Lumen","AtoB"
0.755076,0.005877708,1.9563015,16,"Lumen","AtoB"
0.738721,0.0058315035,1.95363,17,"Lumen","AtoB"
0.7293935,0.005796842,1.95094,18,"Lumen","AtoB"
0.71825,0.005753823,1.9482505,19,"Lumen","AtoB"
0.7087475,0.005720469,1.945573,20,"Lumen","AtoB"
0.700024,0.005690734,1.9429605,21,"Lumen","AtoB"
0.692836,0.0056729455,1.9402915,22,"Lumen","AtoB"
0.6855465,0.0056327795,1.937651,23,"Lumen","AtoB"
0.6765395,0.005622345,1.93501,24,"Lumen","AtoB"
0.669517,0.0055934445,1.9323605,25,"Lumen","AtoB"
0.6649365,0.005554385,1.9297105,26,"Lumen","AtoB"
0.65999,0.005517848,1.9271015,27,"Lumen","AtoB"
0.652636,0.0054857415,1.9244805,28,"Lumen","AtoB"
0.646265,0.0054589325,1.92185,29,"Lumen","AtoB"
0.642589,0.0054375025,1.91921,30,"Lumen","AtoB"
0.636853,0.0054004715,1.9165855,31,"Lumen","AtoB"
0.6321005,0.005374504,1.9140805,32,"Lumen","AtoB"
0.6258855,0.0053375665,1.911481,33,"Lumen","AtoB"
0.6186695,0.0053002975,1.9089515,34,"Lumen","AtoB"
0.6148895,0.005265052,1.9064225,35,"Lumen","AtoB"
0.6105835,0.005245113,1.9038225,36,"Lumen","AtoB"
0.606534,0.005220586,1.901273,37,"Lumen","AtoB"
0.6035715,0.005199555,1.8988025,38,"Lumen","AtoB"
0.5994215,0.005167629,1.8962225,39,"Lumen","AtoB"
0.5949495,0.0051439515,1.893724,40,"Lumen","AtoB"
0.590735,0.005121965,1.8911565,41,"Lumen","AtoB"
0.586533,0.0050991975,1.8887125,42,"Lumen","AtoB"
0.583265,0.0050832325,1.8862105,43,"Lumen","AtoB"
0.579996,0.0050587435,1.8836605,44,"Lumen","AtoB"
0.57696,0.005039837,1.881111,45,"Lumen","AtoB"
0.5731755,0.0050214265,1.878594,46,"Lumen","AtoB"
0.568654,0.0049997265,1.8760625,47,"Lumen","AtoB"
0.5661035,0.004981762,1.8735605,48,"Lumen","AtoB"
2,2,2,0,"Blood","BtoA"
1.972425,0.066225775,1.99941,1,"Blood","BtoA"
1.94908,0.059038075,1.99882,2,"Blood","BtoA"
1.930095,0.05549677,1.99823,3,"Blood","BtoA"
1.91544,0.053441745,1.99764,4,"Blood","BtoA"
1.901865,0.05166359,1.99706,5,"Blood","BtoA"
1.890585,0.050669635,1.99648,6,"Blood","BtoA"
1.881415,0.04933608,1.99589,7,"Blood","BtoA"
1.873865,0.04797788,1.9953105,8,"Blood","BtoA"
1.866395,0.0468276,1.99474,9,"Blood","BtoA"
1.85982,0.046128565,1.99416,10,"Blood","BtoA"
1.853695,0.0455257,1.99359,11,"Blood","BtoA"
1.848295,0.044653095,1.99301,12,"Blood","BtoA"
1.84234,0.044209945,1.99243,13,"Blood","BtoA"
1.837635,0.043557835,1.99186,14,"Blood","BtoA"
1.832305,0.04303459,1.99129,15,"Blood","BtoA"
1.826435,0.04236979,1.99071,16,"Blood","BtoA"
1.820685,0.041558705,1.99014,17,"Blood","BtoA"
1.81511,0.040750165,1.98957,18,"Blood","BtoA"
1.81026,0.04022863,1.989,19,"Blood","BtoA"
1.805115,0.03963652,1.98842,20,"Blood","BtoA"
1.799915,0.039101395,1.987861,21,"Blood","BtoA"
1.795425,0.03855876,1.9873005,22,"Blood","BtoA"
1.790155,0.038151345,1.98676,23,"Blood","BtoA"
1.785825,0.03766829,1.98619,24,"Blood","BtoA"
1.78064,0.03700187,1.9856205,25,"Blood","BtoA"
1.77661,0.036424405,1.9850605,26,"Blood","BtoA"
1.77226,0.0356608,1.98452,27,"Blood","BtoA"
1.76789,0.03523204,1.983961,28,"Blood","BtoA"
1.76351,0.03490052,1.98341,29,"Blood","BtoA"
1.75866,0.03437662,1.9828515,30,"Blood","BtoA"
1.754295,0.033900275,1.982301,31,"Blood","BtoA"
1.75035,0.033458445,1.9817505,32,"Blood","BtoA"
1.74614,0.03316323,1.9812,33,"Blood","BtoA"
1.74181,0.03284218,1.9806505,34,"Blood","BtoA"
1.73735,0.032550565,1.9801005,35,"Blood","BtoA"
1.73355,0.032124,1.97955,36,"Blood","BtoA"
1.7301,0.03172779,1.97901,37,"Blood","BtoA"
1.72552,0.031483215,1.97846,38,"Blood","BtoA"
1.72153,0.031306005,1.977921,39,"Blood","BtoA"
1.717975,0.030902385,1.97739,40,"Blood","BtoA"
1.714165,0.03065558,1.9768405,41,"Blood","BtoA"
1.71099,0.030459175,1.9763005,42,"Blood","BtoA"
1.70725,0.030205685,1.975761,43,"Blood","BtoA"
1.702815,0.02985935,1.975231,44,"Blood","BtoA"
1.69906,0.029590415,1.97471,45,"Blood","BtoA"
1.69505,0.02939201,1.97419,46,"Blood","BtoA"
1.69181,0.02918185,1.9736505,47,"Blood","BtoA"
1.68833,0.02910253,1.97311,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
94.77515,0.92488015,6725.4535,1,"Cell","BtoA"
174.622,1.7363935,6748.396,2,"Cell","BtoA"
238.727,2.467043,6759.664,3,"Cell","BtoA"
288.952,3.219376,6763.8575,4,"Cell","BtoA"
333.744,3.924683,6769.2505,5,"Cell","BtoA"
370.417,4.603127,6772.1435,6,"Cell","BtoA"
402.3945,5.2808225,6776.4825,7,"Cell","BtoA"
426.7135,5.984656,6779.778,8,"Cell","BtoA"
450.7335,6.662091,6782.5315,9,"Cell","BtoA"
471.6535,7.318156,6784.0705,10,"Cell","BtoA"
492.133,7.9414835,6786.2205,11,"Cell","BtoA"
507.3325,8.597708,6787.611,12,"Cell","BtoA"
525.4025,9.253663,6789.8615,13,"Cell","BtoA"
542.657,9.8854625,6792.2315,14,"Cell","BtoA"
555.9115,10.53182,6792.6825,15,"Cell","BtoA"
575.418,11.1819,6794.0825,16,"Cell","BtoA"
591.703,11.823075,6794.998,17,"Cell","BtoA"
608.823,12.450255,6796.6645,18,"Cell","BtoA"
623.706,13.077695,6798.8605,19,"Cell","BtoA"
638.2695,13.68899,6801.132,20,"Cell","BtoA"
655.3875,14.31613,6803.1515,21,"Cell","BtoA"
670.2485,14.931065,6805.061,22,"Cell","BtoA"
