"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
61470,-13.4727,-3.29703,9.0433,-5.99029,7.03599,3.00282,9.19968,1.65036,-29.13932,10.47878,-18.66054
61500,-15.4323,-4.96432,9.54151,-3.05453,2.39789,9.94126,9.67283,4.72928,-30.55328,9.340167,-21.21311
61530,-15.3698,-5.29618,10.6625,-2.74383,4.22738,5.67657,5.27683,6.83566,-30.4671,9.073574,-21.39353
61560,-15.6765,-6.15737,9.47759,-2.88993,2.74998,8.9474,6.11937,1.91857,-29.22567,12.27041,-16.95526
61590,-15.1231,-7.01644,9.91436,-1.16982,3.4315,3.26626,1.46772,2.68218,-27.42714,12.43508,-14.99206
61620,-14.9137,-6.2425,10.1511,-1.83531,2.97765,8.65989,2.98076,2.62822,-28.94041,11.2875,-17.65291
61650,-15.1076,-6.09066,8.4657,-6.16133,2.64941,3.7652,2.56425,5.84194,-28.35051,7.651753,-20.69875
61680,-15.9789,-6.70338,2.48244,-9.3222,2.63471,7.62542,5.05535,1.82765,-28.08275,11.91176,-16.17099
61710,-16.2062,-6.29075,2.55112,-9.29217,4.06692,7.8427,2.06784,2.46042,-27.96968,10.98703,-16.98265
61740,-15.2717,-7.50014,1.695,-8.84808,8.14874,3.50243,3.12389,3.91408,-28.60741,9.519478,-19.08793
61770,-16.3338,-6.73511,3.19122,-9.79216,3.94134,3.16375,1.35285,9.46537,-28.01836,9.179176,-18.83918
61800,-15.8566,-6.02452,5.74355,-7.17231,2.10906,2.65326,5.88149,1.78529,-27.17632,11.31694,-15.85938
61830,-16.0617,-5.70393,5.69389,-7.38491,2.22559,7.03076,2.59336,1.58918,-27.28179,11.20394,-16.07784
61860,-14.473,-5.70393,5.85806,-7.32232,5.91465,5.2277,9.9388,4.17193,-30.18683,8.75326,-21.43357
61890,-12.8313,-7.53986,-0.394326,-7.58957,4.7311,3.6219,8.25884,4.87091,-29.02522,7.475237,-21.54998
61920,-14.8133,-4.12736,1.20247,-12.0707,3.11548,5.32376,3.96037,5.25218,-28.65098,8.373889,-20.27709
61950,-15.6262,-6.82795,1.80526,-10.2609,1.79409,8.61532,1.31686,4.23116,-27.26515,12.87683,-14.38832
61980,-14.8014,-7.10142,-1.39118,-11.1821,2.00994,4.69632,1.83607,2.44624,-26.35981,9.37829,-16.98152
62010,-14.9331,-7.16556,3.65643,-7.38587,2.5143,3.13198,1.98073,3.35075,-26.81521,11.69607,-15.11914
