"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62040,-1.0684,0.785411,-4.71253,-7.26461,3.34396,6.76259,6.5933,1.31179,-27.8404,3.556009,-24.28439
62070,-1.757,0.778292,-4.36916,-7.86133,4.46363,6.33314,1.99257,1.21185,-26.76784,4.538647,-22.22919
62100,-1.7235,1.00054,-4.74515,-8.23942,2.04741,2.30611,1.25067,1.32061,-24.60938,6.923664,-17.68572
62130,-1.63377,1.7378,-4.49379,-8.67235,1.77712,1.60958,3.68882,1.39923,-25.30665,6.651808,-18.65484
62160,-1.54599,0.601612,-4.80793,-7.42194,3.38372,5.97621,5.93272,4.01489,-28.70989,-1.516226,-30.22612
62190,-1.95221,1.47195,-4.48489,-8.08654,1.34422,1.72886,1.32351,1.83656,-24.3102,1.693563,-22.61663
62220,-2.10098,0.548437,-4.3403,-8.33996,2.79457,1.81199,2.24141,1.47396,-25.34049,4.194906,-21.14558
62250,-1.74903,0.193241,-3.76285,-6.94199,4.2227,3.68498,2.00854,2.29563,-26.79491,0.3187069,-26.47621
62280,-1.38464,-0.260063,-1.30552,-7.08019,9.15424,1.52812,6.28924,2.38751,-27.94146,-7.613503,-35.55497
62310,-3.5132,-2.0973,-4.11536,-7.29924,2.13281,2.72407,3.77419,1.65312,-25.94501,0.8671947,-25.07782
62340,-4.59912,-1.96925,-3.52773,-7.93874,3.13392,2.28806,3.46173,1.21582,-25.76023,5.132162,-20.62807
62370,-4.59912,-2.37531,-3.71941,-7.66001,1.91457,1.35518,3.4219,1.17118,-24.67356,3.83858,-20.83498
62400,-4.05565,-1.92555,-4.68068,-7.2708,2.30209,3.21182,2.50831,1.1591,-25.40528,2.067503,-23.33778
62430,-4.24287,-1.54996,-4.55686,-7.85933,1.46297,2.08931,1.86116,1.57999,-24.5491,5.405684,-19.14342
62460,-4.89101,-1.47783,-4.68657,-8.50569,6.23024,3.4779,2.19841,1.32444,-26.49322,2.177246,-24.31597
62490,-4.59262,-2.03883,-5.2922,-7.81081,3.75293,4.01613,1.47583,1.22371,-25.62037,3.888208,-21.73216
62520,-4.66984,-2.38491,-3.6559,-7.58768,2.1188,1.14488,2.49296,1.47624,-24.52065,5.966199,-18.55445
62550,-4.66301,-2.3347,-3.61186,-7.59587,2.99355,1.86984,1.50536,1.30657,-24.73325,6.274929,-18.45832
62580,-4.9709,-3.29107,-3.22383,-6.86238,5.60515,2.50011,4.29457,1.14934,-26.5451,4.027091,-22.51801
62610,-4.78896,-1.97879,-3.79878,-8.01907,2.82292,1.34666,3.11729,1.21265,-25.00872,6.175714,-18.833
62640,-4.76259,-1.94336,-4.04871,-8.00863,2.98082,1.17679,1.99185,1.72265,-24.82749,5.450607,-19.37689
62670,-4.88506,-2.33959,-3.97497,-7.98404,2.57637,2.21574,1.31959,1.55929,-24.78833,5.746851,-19.04148
62700,-5.03057,-2.43411,-4.37233,-8.02727,2.11941,3.99776,1.14883,1.36212,-24.89626,7.588345,-17.30792
