"median","LCL","UCL","time","compartment.name","study"
33.13945,6.4114705,243.02345,46,"Cell","AtoB"
33.3939,6.522071,242.75365,47,"Cell","AtoB"
33.64155,6.6152155,242.37965,48,"Cell","AtoB"
5,5,5,0,"Lumen","AtoB"
4.98519,4.742452,4.99352,1,"Lumen","AtoB"
4.97235,4.675172,4.9879305,2,"Lumen","AtoB"
4.95985,4.6273915,4.9825905,3,"Lumen","AtoB"
4.94769,4.5866135,4.97748,4,"Lumen","AtoB"
4.93575,4.5498695,4.972371,5,"Lumen","AtoB"
4.92392,4.509714,4.9673605,6,"Lumen","AtoB"
4.9123,4.466603,4.96259,7,"Lumen","AtoB"
4.90081,4.4300015,4.9577005,8,"Lumen","AtoB"
4.88948,4.390473,4.953302,9,"Lumen","AtoB"
4.87832,4.3490515,4.94875,10,"Lumen","AtoB"
4.86733,4.3015055,4.94423,11,"Lumen","AtoB"
4.856425,4.26119,4.939721,12,"Lumen","AtoB"
4.845805,4.222111,4.9354405,13,"Lumen","AtoB"
4.83518,4.183943,4.9313215,14,"Lumen","AtoB"
4.82475,4.1458745,4.9271225,15,"Lumen","AtoB"
4.814545,4.111594,4.92291,16,"Lumen","AtoB"
4.80444,4.0776185,4.919154,17,"Lumen","AtoB"
4.794445,4.0419615,4.9152605,18,"Lumen","AtoB"
4.78457,4.005964,4.911351,19,"Lumen","AtoB"
4.77493,3.9717315,4.907681,20,"Lumen","AtoB"
4.765485,3.939797,4.9039805,21,"Lumen","AtoB"
4.756005,3.9080765,4.900326,22,"Lumen","AtoB"
4.74678,3.8763755,4.8970105,23,"Lumen","AtoB"
4.737615,3.8448115,4.8934435,24,"Lumen","AtoB"
4.7287,3.8132635,4.889961,25,"Lumen","AtoB"
4.719765,3.781605,4.8861605,26,"Lumen","AtoB"
4.71101,3.756432,4.8827305,27,"Lumen","AtoB"
4.702405,3.7296735,4.8794905,28,"Lumen","AtoB"
4.69385,3.7000585,4.876402,29,"Lumen","AtoB"
4.68548,3.670929,4.8729705,30,"Lumen","AtoB"
4.67721,3.640327,4.8697215,31,"Lumen","AtoB"
4.66904,3.610285,4.8668115,32,"Lumen","AtoB"
4.66103,3.586693,4.86358,33,"Lumen","AtoB"
4.653045,3.561655,4.8605015,34,"Lumen","AtoB"
4.64507,3.5347995,4.8575215,35,"Lumen","AtoB"
4.63728,3.5095075,4.854674,36,"Lumen","AtoB"
4.62954,3.484611,4.8521705,37,"Lumen","AtoB"
4.62183,3.460465,4.849902,38,"Lumen","AtoB"
4.61423,3.43322,4.847401,39,"Lumen","AtoB"
4.606735,3.4101245,4.8450505,40,"Lumen","AtoB"
4.599145,3.386501,4.8421455,41,"Lumen","AtoB"
4.591815,3.364542,4.83994,42,"Lumen","AtoB"
4.58427,3.3416535,4.8371515,43,"Lumen","AtoB"
